"","budget","UT","BB","Extinct","rep","target","popInit","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20"
"145",1000,0.2,0.2,1,50,2000,1000,20,9,9,76,7,9,9,100,7,7,100,100,6,0,0,0,0,0,0,0
"146",1000,0.2,0.2,1,60,2000,1000,20,52,9,9,9,9,9,9,9,9,9,9,100,100,5,0,0,0,0,0
"147",1000,0.2,0.2,1,70,2000,1000,16,76,9,9,9,9,9,100,7,7,100,100,6,0,0,0,0,0,0,0
"148",1000,0.2,0.2,1,80,2000,1000,18,9,83,9,9,9,9,9,100,100,6,0,0,0,0,0,0,0,0,0
"149",1000,0.2,0.2,1,90,2000,1000,21,9,9,100,7,7,100,100,6,0,0,0,0,0,0,0,0,0,0,0
"150",1000,0.2,0.2,1,100,2000,1000,15,9,58,9,9,9,62,7,9,9,100,7,7,100,100,6,0,0,0,0
"151",1000,0.2,0.3,1,10,2000,1000,17,9,71,9,9,9,9,100,7,9,9,100,100,5,0,0,0,0,0,0
"152",1000,0.2,0.3,1,20,2000,1000,18,9,100,9,9,9,90,7,7,100,100,5,0,0,0,0,0,0,0,0
"153",1000,0.2,0.3,1,30,2000,1000,17,9,9,100,7,7,100,7,7,100,100,5,0,0,0,0,0,0,0,0
"154",1000,0.2,0.3,0,40,2000,1000,18,9,83,9,9,9,9,9,100,7,7,90,7,9,52,9,9,9,9,100
"155",1000,0.2,0.3,1,50,2000,1000,17,52,9,9,100,7,7,100,7,7,100,100,5,0,0,0,0,0,0,0
"156",1000,0.2,0.3,0,60,2000,1000,14,83,9,9,9,9,9,83,7,9,9,100,7,7,100,7,9,9,100,100
"157",1000,0.2,0.3,1,70,2000,1000,14,66,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0
"158",1000,0.2,0.3,1,80,2000,1000,14,25,25,7,9,9,9,9,90,7,9,9,100,100,5,0,0,0,0,0
"159",1000,0.2,0.3,0,90,2000,1000,17,9,9,52,7,9,9,71,7,9,9,100,7,7,100,7,7,100,100,5
"160",1000,0.2,0.3,1,100,2000,1000,17,52,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
