"","budget","at","bb","extinct","","","","","","","","","","","","","","","","","","","",""
"1001",1000,1,0,1,55,55,55,55,55,55,110,110,0,0,0,0,0,0,0,0,0,0,0,0
"1002",1000,1,0,1,64,64,64,64,64,64,64,64,110,110,0,0,0,0,0,0,0,0,0,0
"1003",1000,1,0,1,62,62,62,62,62,62,62,110,0,0,0,0,0,0,0,0,0,0,0,0
"1004",1000,1,0,1,60,60,60,60,60,60,60,60,110,0,0,0,0,0,0,0,0,0,0,0
"1005",1000,1,0,1,55,55,55,55,55,55,55,110,0,0,0,0,0,0,0,0,0,0,0,0
"1006",1000,1,0,1,62,62,62,62,62,62,62,110,110,0,0,0,0,0,0,0,0,0,0,0
"1007",1000,1,0,1,60,60,60,60,60,60,110,109,110,0,0,0,0,0,0,0,0,0,0,0
"1008",1000,1,0,1,49,49,49,49,49,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1009",1000,1,0,1,55,55,55,55,55,55,110,0,0,0,0,0,0,0,0,0,0,0,0,0
"1010",1000,1,0,1,73,73,73,73,73,73,73,73,73,73,110,110,110,0,0,0,0,0,0,0
"1011",1000,1,0.1,1,54,54,54,54,54,54,54,170,0,0,0,0,0,0,0,0,0,0,0,0
"1012",1000,1,0.1,1,67,67,67,67,67,67,67,67,67,67,67,210,0,0,0,0,0,0,0,0
"1013",1000,1,0.1,1,64,64,64,64,64,64,64,64,64,190,109,0,0,0,0,0,0,0,0,0
"1014",1000,1,0.1,1,67,67,67,67,67,67,67,67,67,67,200,0,0,0,0,0,0,0,0,0
"1015",1000,1,0.1,1,54,54,54,54,54,54,160,0,0,0,0,0,0,0,0,0,0,0,0,0
"1016",1000,1,0.1,1,67,67,67,67,67,67,67,67,67,190,0,0,0,0,0,0,0,0,0,0
"1017",1000,1,0.1,1,67,67,67,67,67,67,67,67,67,67,67,67,67,230,0,0,0,0,0,0
"1018",1000,1,0.1,1,56,56,56,56,56,56,56,170,110,0,0,0,0,0,0,0,0,0,0,0
"1019",1000,1,0.1,1,59,59,59,59,59,59,59,59,180,110,110,0,0,0,0,0,0,0,0,0
"1020",1000,1,0.1,1,59,59,59,59,59,59,59,170,170,170,130,0,0,0,0,0,0,0,0,0
"1021",1000,1,0.2,1,63,63,63,63,63,63,63,63,63,270,0,0,0,0,0,0,0,0,0,0
"1022",1000,1,0.2,1,65,65,65,65,65,65,65,65,65,65,290,0,0,0,0,0,0,0,0,0
"1023",1000,1,0.2,1,70,70,70,70,70,70,70,70,70,270,110,0,0,0,0,0,0,0,0,0
"1024",1000,1,0.2,1,55,55,55,55,55,55,210,110,0,0,0,0,0,0,0,0,0,0,0,0
"1025",1000,1,0.2,1,54,54,54,54,54,54,210,109,0,0,0,0,0,0,0,0,0,0,0,0
"1026",1000,1,0.2,1,55,55,55,55,55,55,55,230,0,0,0,0,0,0,0,0,0,0,0,0
"1027",1000,1,0.2,1,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,0,0,0,0
"1028",1000,1,0.2,1,66,66,66,66,66,66,66,230,110,0,0,0,0,0,0,0,0,0,0,0
"1029",1000,1,0.2,1,71,71,71,71,71,71,71,71,71,71,289,289,130,110,0,0,0,0,0,0
"1030",1000,1,0.2,1,64,64,64,64,64,64,64,64,249,0,0,0,0,0,0,0,0,0,0,0
"1031",1000,1,0.3,1,65,65,65,65,65,65,65,65,320,110,0,0,0,0,0,0,0,0,0,0
"1032",1000,1,0.3,1,71,71,71,71,71,71,71,71,71,348,0,0,0,0,0,0,0,0,0,0
"1033",1000,1,0.3,1,43,43,43,43,200,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1034",1000,1,0.3,1,60,60,60,60,60,60,260,110,109,0,0,0,0,0,0,0,0,0,0,0
"1035",1000,1,0.3,1,61,61,61,61,61,61,61,289,289,140,140,140,0,0,0,0,0,0,0,0
"1036",1000,1,0.3,0,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
"1037",1000,1,0.3,1,58,58,58,58,58,58,58,290,0,0,0,0,0,0,0,0,0,0,0,0
"1038",1000,1,0.3,1,55,55,55,55,55,55,55,290,0,0,0,0,0,0,0,0,0,0,0,0
"1039",1000,1,0.3,1,60,60,60,60,60,60,60,60,60,350,0,0,0,0,0,0,0,0,0,0
"1040",1000,1,0.3,1,64,64,64,64,64,64,64,287,0,0,0,0,0,0,0,0,0,0,0,0
"1041",1000,1,0.4,1,46,46,46,46,46,270,110,0,0,0,0,0,0,0,0,0,0,0,0,0
"1042",1000,1,0.4,1,63,63,63,63,63,63,63,63,63,398,110,0,0,0,0,0,0,0,0,0
"1043",1000,1,0.4,1,69,69,69,69,69,69,69,69,69,398,110,0,0,0,0,0,0,0,0,0
"1044",1000,1,0.4,1,58,58,58,58,58,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0
"1045",1000,1,0.4,1,56,56,56,56,56,56,56,349,0,0,0,0,0,0,0,0,0,0,0,0
"1046",1000,1,0.4,0,62,62,62,62,62,62,62,62,371,371,371,371,371,371,371,371,371,371,371,371
"1047",1000,1,0.4,1,43,43,43,43,43,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1048",1000,1,0.4,1,64,64,64,64,64,64,64,64,64,390,0,0,0,0,0,0,0,0,0,0
"1049",1000,1,0.4,1,61,61,61,61,61,61,61,341,110,0,0,0,0,0,0,0,0,0,0,0
"1050",1000,1,0.4,1,56,56,56,56,56,56,310,0,0,0,0,0,0,0,0,0,0,0,0,0
"1051",1000,1,0.5,1,57,57,57,57,57,57,344,110,110,160,0,0,0,0,0,0,0,0,0,0
"1052",1000,1,0.5,1,66,66,66,66,66,66,66,66,66,419,110,109,0,0,0,0,0,0,0,0
"1053",1000,1,0.5,1,65,65,65,65,65,65,65,397,397,160,110,0,0,0,0,0,0,0,0,0
"1054",1000,1,0.5,1,49,49,49,49,49,310,310,159,110,0,0,0,0,0,0,0,0,0,0,0
"1055",1000,1,0.5,1,57,57,57,57,57,57,57,365,110,0,0,0,0,0,0,0,0,0,0,0
"1056",1000,1,0.5,1,68,68,68,68,68,68,68,68,68,68,68,68,68,505,0,0,0,0,0,0
"1057",1000,1,0.5,1,63,63,63,63,63,63,63,63,387,0,0,0,0,0,0,0,0,0,0,0
"1058",1000,1,0.5,1,44,44,44,44,44,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1059",1000,1,0.5,1,65,65,65,65,65,65,65,65,397,0,0,0,0,0,0,0,0,0,0,0
"1060",1000,1,0.5,1,56,56,56,56,56,56,56,371,0,0,0,0,0,0,0,0,0,0,0,0
"1061",1000,1,0.6,1,43,43,43,43,43,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1062",1000,1,0.6,1,64,64,64,64,64,64,64,64,64,442,0,0,0,0,0,0,0,0,0,0
"1063",1000,1,0.6,1,60,60,60,60,60,60,60,60,60,422,0,0,0,0,0,0,0,0,0,0
"1064",1000,1,0.6,1,72,72,72,72,72,72,72,72,72,72,452,0,0,0,0,0,0,0,0,0
"1065",1000,1,0.6,1,69,69,69,69,69,69,69,69,69,69,466,0,0,0,0,0,0,0,0,0
"1066",1000,1,0.6,1,69,69,69,69,69,69,69,69,69,69,69,498,0,0,0,0,0,0,0,0
"1067",1000,1,0.6,0,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,247,10
"1068",1000,1,0.6,1,54,54,54,54,54,54,394,0,0,0,0,0,0,0,0,0,0,0,0,0
"1069",1000,1,0.6,0,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
"1070",1000,1,0.6,1,68,68,68,68,68,68,68,68,68,68,459,0,0,0,0,0,0,0,0,0
"1071",1000,1,0.7,1,48,48,48,48,48,362,362,177,0,0,0,0,0,0,0,0,0,0,0,0
"1072",1000,1,0.7,1,72,72,72,72,72,72,72,72,72,72,72,72,72,607,0,0,0,0,0,0
"1073",1000,1,0.7,1,72,72,72,72,72,72,72,72,72,72,72,72,72,605,605,605,605,320,110,0
"1074",1000,1,0.7,1,57,57,57,57,57,57,392,0,0,0,0,0,0,0,0,0,0,0,0,0
"1075",1000,1,0.7,1,64,64,64,64,64,64,64,64,64,485,0,0,0,0,0,0,0,0,0,0
"1076",1000,1,0.7,1,65,65,65,65,65,65,65,65,65,471,471,471,471,471,390,0,0,0,0,0
"1077",1000,1,0.7,1,65,65,65,65,65,65,65,65,65,65,65,65,65,65,624,0,0,0,0,0
"1078",1000,1,0.7,1,62,62,62,62,62,62,62,62,442,0,0,0,0,0,0,0,0,0,0,0
"1079",1000,1,0.7,1,48,48,48,48,48,378,110,0,0,0,0,0,0,0,0,0,0,0,0,0
"1080",1000,1,0.7,1,60,60,60,60,60,60,60,60,427,0,0,0,0,0,0,0,0,0,0,0
"1081",1000,1,0.8,1,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0
"1082",1000,1,0.8,1,56,56,56,56,56,56,56,436,0,0,0,0,0,0,0,0,0,0,0,0
"1083",1000,1,0.8,1,56,56,56,56,56,56,56,56,482,110,110,190,0,0,0,0,0,0,0,0
"1084",1000,1,0.8,1,59,59,59,59,59,59,59,446,110,110,0,0,0,0,0,0,0,0,0,0
"1085",1000,1,0.8,1,57,57,57,57,57,57,57,438,0,0,0,0,0,0,0,0,0,0,0,0
"1086",1000,1,0.8,1,55,55,55,55,55,55,386,0,0,0,0,0,0,0,0,0,0,0,0,0
"1087",1000,1,0.8,1,60,60,60,60,60,60,60,60,488,0,0,0,0,0,0,0,0,0,0,0
"1088",1000,1,0.8,1,65,65,65,65,65,65,65,65,65,524,0,0,0,0,0,0,0,0,0,0
"1089",1000,1,0.8,1,63,63,63,63,63,63,63,63,63,63,542,0,0,0,0,0,0,0,0,0
"1090",1000,1,0.8,1,54,54,54,54,54,54,415,0,0,0,0,0,0,0,0,0,0,0,0,0
"1091",1000,1,0.9,1,59,59,59,59,59,59,59,462,110,110,0,0,0,0,0,0,0,0,0,0
"1092",1000,1,0.9,1,65,65,65,65,65,65,65,65,65,557,0,0,0,0,0,0,0,0,0,0
"1093",1000,1,0.9,1,55,55,55,55,55,55,442,0,0,0,0,0,0,0,0,0,0,0,0,0
"1094",1000,1,0.9,1,67,67,67,67,67,67,67,67,67,67,600,0,0,0,0,0,0,0,0,0
"1095",1000,1,0.9,1,52,52,52,52,52,52,404,0,0,0,0,0,0,0,0,0,0,0,0,0
"1096",1000,1,0.9,0,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
"1097",1000,1,0.9,1,66,66,66,66,66,66,66,66,489,0,0,0,0,0,0,0,0,0,0,0
"1098",1000,1,0.9,1,64,64,64,64,64,64,64,64,488,488,488,488,380,110,0,0,0,0,0,0
"1099",1000,1,0.9,1,61,61,61,61,61,61,61,61,497,0,0,0,0,0,0,0,0,0,0,0
"1100",1000,1,0.9,1,59,59,59,59,59,59,59,59,59,59,599,0,0,0,0,0,0,0,0,0
"1101",1000,1,1,1,63,63,63,63,63,63,63,63,530,110,0,0,0,0,0,0,0,0,0,0
"1102",1000,1,1,1,61,61,61,61,61,61,61,479,0,0,0,0,0,0,0,0,0,0,0,0
"1103",1000,1,1,1,56,56,56,56,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0
"1104",1000,1,1,1,66,66,66,66,66,66,66,66,526,0,0,0,0,0,0,0,0,0,0,0
"1105",1000,1,1,0,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
"1106",1000,1,1,0,67,67,67,67,67,67,67,67,67,568,568,568,568,568,568,568,568,568,568,568
"1107",1000,1,1,1,60,60,60,60,60,60,60,492,110,109,0,0,0,0,0,0,0,0,0,0
"1108",1000,1,1,0,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
"1109",1000,1,1,1,66,66,66,66,66,66,66,66,541,0,0,0,0,0,0,0,0,0,0,0
"1110",1000,1,1,1,55,55,55,55,55,55,439,110,0,0,0,0,0,0,0,0,0,0,0,0
