"","budget","at","bb","extinct","","","","","","","","","","","","","","","","","","","","","","",""
"137",1000,0.2,0.1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"138",1000,0.2,0.1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1100,1200,1300,1400,1500,1000,1100,1200,1300,1400,1000,1000
"139",1000,0.2,0.1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"140",1000,0.2,0.1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1100,1200,1300,1400,1000,1000,1100,1200,1300,1400,1000,1100,1200,1300
"141",1000,0.2,0.2,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"142",1000,0.2,0.2,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1400,1600,1800,2000,1000,1200,1400
"143",1000,0.2,0.2,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1200,1400,1600,1000,1200,1400,1600,1800,1000,1200,1400,1600,1000,1200
"144",1000,0.2,0.2,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1200,1400,1600,1800,2000,2200,1000,1000,1200,1400,1600,1800,1000,1000
"145",1000,0.2,0.2,0,1500,1000,700,1000,1000,1000,1000,1200,1400,1600,1800,2000,1000,1200,1400,1600,1800,2000,2200,2400,2600,1000,1200
"146",1000,0.2,0.2,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1200,1400,1600,1800,1000,1200,1400,1600,1800,1000,1200,1400,1600,1800
"147",1000,0.2,0.2,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"148",1000,0.2,0.2,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"149",1000,0.2,0.2,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"150",1000,0.2,0.2,0,1500,1000,700,1000,1000,1000,1000,1200,1400,1600,1000,1200,1000,1000,1200,1400,1000,1200,1400,1600,1800,2000,2200
"151",1000,0.2,0.3,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"152",1000,0.2,0.3,1,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0
"153",1000,0.2,0.3,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1300,1600,1900,2200,2500,1000,1300,1600,1900,1000
"154",1000,0.2,0.3,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1300,1600,1900,1000,1300,1600,1900,1000,1000,1000,1000,1000,1300,1600
"155",1000,0.2,0.3,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"156",1000,0.2,0.3,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1300,1000
"157",1000,0.2,0.3,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1300,1600,1900,1000,1000,1300,1600,1900,2200,2500,1000,1300
"158",1000,0.2,0.3,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1300,1600,1900,2200,2500,2800,1000,1000,1300,1600
"159",1000,0.2,0.3,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1300,1600,1900,2200,2500,2800,1000,1000,1300,1600,1900,2200,2500
"160",1000,0.2,0.3,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1300,1600,1900,2200,2500,2800,3100,1000,1000
"161",1000,0.2,0.4,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"162",1000,0.2,0.4,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1400,1800,2200,2600,3000,1000,1400,1800,1000,1000,1400,1800,2200,2600
"163",1000,0.2,0.4,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1400,1800,2200,2600,3000,1000,1400,1800,1000,1000,1000,1000,1000,1400
"164",1000,0.2,0.4,0,1500,1000,700,1000,1000,1000,1400,1800,2200,2600,1000,1400,1800,2200,2600,3000,3400,3800,1000,1400,1800,1000,1400
"165",1000,0.2,0.4,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1400,1800,2200,2600,3000,3400,1000,1400,1800,1000,1000
