"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","SumSqDev"
"179",79,1000,0.1,0.2,0,-0.5,0.5,37111.5625,0.0454245345305691,0.1,9708219
"180",80,1000,0.1,0.2,0,-0.9305,0.9305,38232,0.0457332652018395,0.1,13937674
"181",81,1000,0.1,0.2,0,0.497,0.497,34071.03125,0.0910607535103573,0.15,7986661
"182",82,1000,0.1,0.2,0,0.7185,0.7185,32558.65625,0.101972963098283,0.2,9964723
"183",83,1000,0.1,0.2,1,-0.0585,0.0585,39886,0.00650325162581291,0.272727272727273,9490027
"184",84,1000,0.1,0.2,0,0.2995,0.2995,35413.1875,0.0570804315171378,0.15,7947938
"185",85,1000,0.1,0.2,1,-0.9745,0.9745,39868.5,0.008,0,17241722
"186",86,1000,0.1,0.2,1,-0.0669999999999999,0.0669999999999999,39725.5,0.00752256770310933,0.2,14259698
"187",87,1000,0.1,0.2,1,-0.0425,0.0425,39730.5,0.00727911646586345,0.222222222222222,13153762
"188",88,1000,0.1,0.2,1,-0.0465,0.0465,39475.75,0.013091641490433,0.230769230769231,9810652
"189",89,1000,0.1,0.2,1,-0.033,0.033,39677.125,0.0120421475163071,0.222222222222222,9425236
"190",90,1000,0.1,0.2,0,0.5675,0.5675,34672.0625,0.0574243490499648,0.05,7942876
"191",91,1000,0.1,0.2,1,-0.0620000000000001,0.0620000000000001,39844.25,0.005005005005005,0.2,9657359
"192",92,1000,0.1,0.2,0,-0.3345,0.3345,33314.8125,0.103254203044953,0.05,7467279
"193",93,1000,0.1,0.2,1,0.0315000000000001,0.0315000000000001,39217.25,0.0166919575113809,0.214285714285714,13662308
"194",94,1000,0.1,0.2,1,-0.9545,0.9545,39678.375,0.0110386352232815,0.111111111111111,16954222
"195",95,1000,0.1,0.2,0,0.0435000000000001,0.0435000000000001,34161.875,0.0745195729537367,0.1,7089845
"196",96,1000,0.1,0.2,0,0.567,0.567,33758.25,0.0603101665709362,0.15,5264475
"197",97,1000,0.1,0.2,1,-0.9725,0.9725,39928,0.0055,0,19571561
"198",98,1000,0.1,0.2,0,0.485,0.485,32847.484375,0.085985401459854,0.15,9673094
"199",99,1000,0.1,0.2,1,-0.9405,0.9405,39566.75,0.017306245297216,0,14465578
