"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","SumAbsDev"
"9919",19,1000,0.9,1,1,0.0335000000000001,0.0335000000000001,39211.75,0.0139311043566363,0.428571428571429,21087543
"9920",20,1000,0.9,1,1,0.00249999999999995,0.00249999999999995,39886,0.00600600600600601,0.533333333333333,15487600
"9921",21,1000,0.9,1,1,0.0615000000000001,0.0615000000000001,39043.5,0.0167725540025413,0.375,9540359
"9922",22,1000,0.9,1,0,0.1445,0.1445,40000,0,0.3,15814738
"9923",23,1000,0.9,1,1,-0.982,0.982,40000,0,0.142857142857143,15106657
"9924",24,1000,0.9,1,0,-0.033,0.033,27380.1328125,0.0937702930862808,0.3,19760065
"9925",25,1000,0.9,1,1,-0.0465,0.0465,39678,0.0130325814536341,0.470588235294118,16162380
"9926",26,1000,0.9,1,0,1.0245,1.0245,31260.5625,0.102851285166483,0.35,24699684
"9927",27,1000,0.9,1,0,-0.128,0.128,40000,0,0.3,21489577
"9928",28,1000,0.9,1,1,-0.9285,0.9285,39696.25,0.0162662662662663,0.235294117647059,29237255
"9929",29,1000,0.9,1,1,-0.00649999999999995,0.00649999999999995,39665,0.0160320641282565,0.333333333333333,8463995
"9930",30,1000,0.9,1,0,0.000499999999999945,0.000499999999999945,30092.9375,0.104988742742031,0.55,24246550
"9931",31,1000,0.9,1,0,0.0515000000000001,0.0515000000000001,37157.75,0.0625327053898482,0.6,34093813
"9932",32,1000,0.9,1,0,-0.988,0.988,39850.5,0.01375,0.4,30656931
"9933",33,1000,0.9,1,0,-0.555,0.555,36986.75,0.0705111402359109,0.5,24436814
"9934",34,1000,0.9,1,1,-0.292,0.292,40000,0,0.533333333333333,11133120
"9935",35,1000,0.9,1,1,-0.956,0.956,39988,0.003,0.25,21842399
"9936",36,1000,0.9,1,1,0.113,0.113,38671.5,0.0235655737704918,0.411764705882353,20722780
"9937",37,1000,0.9,1,1,0.0605,0.0605,38623.5,0.0408475874393669,0.333333333333333,10222956
"9938",38,1000,0.9,1,1,-0.9775,0.9775,40000,0,0.142857142857143,15489648
"9939",39,1000,0.9,1,1,-0.9505,0.9505,39964,0.005,0.294117647058823,35269809
"9940",40,1000,0.9,1,0,-0.2155,0.2155,28750.4375,0.0968667979002625,0.3,26516990
"9941",41,1000,0.9,1,0,-0.995,0.995,39339,0.0208647561588738,0.4,42479441
"9942",42,1000,0.9,1,1,-0.9555,0.9555,39642,0.0160561966884094,0.2,26487370
"9943",43,1000,0.9,1,0,-0.1755,0.1755,35708.9375,0.0801230604601391,0.5,21368860
"9944",44,1000,0.9,1,0,0.0649999999999999,0.0649999999999999,39964,0.0025,0.4,16207641
"9945",45,1000,0.9,1,1,-0.958,0.958,39970,0.0035,0.235294117647059,33914927
"9946",46,1000,0.9,1,1,0.1535,0.1535,37333.8125,0.0418531192419058,0.357142857142857,17829046
"9947",47,1000,0.9,1,1,-0.172,0.172,40000,0,0.666666666666667,11686739
"9948",48,1000,0.9,1,0,-0.7625,0.7625,33835.359375,0.077045045045045,0.3,25020374
"9949",49,1000,0.9,1,1,-0.9005,0.9005,39387.125,0.0223843058350101,0.235294117647059,24831357
"9950",50,1000,0.9,1,1,0.0569999999999999,0.0569999999999999,38944,0.0180386178861789,0.333333333333333,10039895
"9951",51,1000,0.9,1,0,-1,1,40000,0,0.35,24390824
"9952",52,1000,0.9,1,1,0.0615000000000001,0.0615000000000001,39275.75,0.0149291497975709,0.578947368421053,25312080
"9953",53,1000,0.9,1,0,-0.999,0.999,40000,0,0.4,27688480
"9954",54,1000,0.9,1,1,-0.985,0.985,40000,0,0.266666666666667,29168754
"9955",55,1000,0.9,1,1,-0.154,0.154,40000,0,0.25,6713542
"9956",56,1000,0.9,1,0,0.0415000000000001,0.0415000000000001,27905.21875,0.0904800720751641,0.3,19611332
"9957",57,1000,0.9,1,1,0.0954999999999999,0.0954999999999999,38697,0.0401422764227642,0.428571428571429,21025516
"9958",58,1000,0.9,1,1,-0.029,0.029,39647,0.0115346038114343,0.333333333333333,8513279
"9959",59,1000,0.9,1,1,0.0685,0.0685,39019.4375,0.0250886974151039,0.4,10650169
"9960",60,1000,0.9,1,0,0.945,0.945,32068.921875,0.0926537970404867,0.35,22889668
"9961",61,1000,0.9,1,0,0.0774999999999999,0.0774999999999999,35376.625,0.0598349381017882,0.5,33589808
"9962",62,1000,0.9,1,1,0.122,0.122,37859.875,0.0392004153686397,0.444444444444444,11202512
"9963",63,1000,0.9,1,1,-0.9015,0.9015,39392.75,0.0196374622356495,0.352941176470588,29050252
"9964",64,1000,0.9,1,0,-0.074,0.074,38102.5,0.0372614749871068,0.5,23317864
"9965",65,1000,0.9,1,1,0.002,0.002,39387.25,0.0228988424760946,0.333333333333333,8881192
"9966",66,1000,0.9,1,0,-0.271,0.271,31041.390625,0.0937356760886173,0.3,20838543
"9967",67,1000,0.9,1,0,0.0585,0.0585,37542.125,0.0514915693904021,0.55,25555799
"9968",68,1000,0.9,1,1,-0.956,0.956,39731,0.0135067533766883,0.375,26002647
"9969",69,1000,0.9,1,1,-0.0165,0.0165,39565,0.0115577889447236,0.333333333333333,8767987
"9970",70,1000,0.9,1,0,0.288,0.288,39300.75,0.0204442200908632,0.4,22152340
"9971",71,1000,0.9,1,0,0.1325,0.1325,28174.0625,0.108577725038142,0.35,21438126
"9972",72,1000,0.9,1,1,-0.9705,0.9705,40000,0,0.315789473684211,33552299
"9973",73,1000,0.9,1,1,-0.1525,0.1525,40000,0,0.611111111111111,19402996
"9974",74,1000,0.9,1,1,-0.985,0.985,40000,0,0.352941176470588,32564827
"9975",75,1000,0.9,1,0,0.1715,0.1715,39910,0.00400200100050025,0.35,17883703
"9976",76,1000,0.9,1,1,-0.979,0.979,40000,0,0.142857142857143,15454752
"9977",77,1000,0.9,1,0,0.8525,0.8525,30018.8125,0.111006585136406,0.7,20970963
"9978",78,1000,0.9,1,0,-0.8415,0.8415,37002.5625,0.0744985673352436,0.4,26449647
"9979",79,1000,0.9,1,1,-0.907,0.907,39493,0.0203619909502262,0.3125,24606095
"9980",80,1000,0.9,1,0,0.135,0.135,27862.234375,0.112285591766724,0.5,24822905
"9981",81,1000,0.9,1,1,-0.9795,0.9795,39970.25,0.005,0.285714285714286,23143353
"9982",82,1000,0.9,1,1,-0.0305,0.0305,39594.25,0.00905432595573441,0.529411764705882,21582848
"9983",83,1000,0.9,1,1,-0.0305,0.0305,39612.5,0.0100654252642174,0.333333333333333,14468288
"9984",84,1000,0.9,1,1,-0.1415,0.1415,40000,0,0.6,23440265
"9985",85,1000,0.9,1,1,-0.0215,0.0215,39376.5,0.0168765743073048,0.333333333333333,23264550
"9986",86,1000,0.9,1,1,-0.136,0.136,39910,0.00700350175087544,0.375,7607594
"9987",87,1000,0.9,1,0,0.077,0.077,26629.8828125,0.105401668227842,0.3,26169808
"9988",88,1000,0.9,1,1,-0.086,0.086,39946,0.003,0.375,6935670
"9989",89,1000,0.9,1,1,-0.00249999999999995,0.00249999999999995,39678,0.00903614457831325,0.333333333333333,8621390
"9990",90,1000,0.9,1,0,1.112,1.112,33092.5,0.0931004618937644,0.55,29466635
"9991",91,1000,0.9,1,1,0.0820000000000001,0.0820000000000001,38850.125,0.024592252803262,0.333333333333333,11697494
"9992",92,1000,0.9,1,1,0.0845,0.0845,38771.75,0.0429835651074589,0.363636363636364,11081746
"9993",93,1000,0.9,1,0,-0.446,0.446,32268.09375,0.0858095590959615,0.4,20147520
"9994",94,1000,0.9,1,0,-0.4795,0.4795,38557.375,0.0297131147540984,0.55,26558256
"9995",95,1000,0.9,1,1,-0.9145,0.9145,39629,0.0142857142857143,0.25,19094123
"9996",96,1000,0.9,1,0,0.3205,0.3205,32092.1875,0.0856717528842575,0.4,17607754
"9997",97,1000,0.9,1,0,0.128,0.128,34981,0.0759783513738551,0.5,19744675
"9998",98,1000,0.9,1,1,-0.9835,0.9835,39904.25,0.0075,0.2,27347893
"9999",99,1000,0.9,1,0,0.1215,0.1215,27593.828125,0.123743028561771,0.4,27006328
"10000",100,1000,0.9,1,1,-0.121,0.121,39988,0.0015,0.285714285714286,7081322
"10001",1,1000,1,0,1,-0.252,0.252,40000,0,0.333333333333333,12201901
"10002",2,1000,1,0,1,-0.995,0.995,40000,0,0.285714285714286,15712786
"10003",3,1000,1,0,1,-0.948,0.948,39970,0.003,0.428571428571429,9475034
"10004",4,1000,1,0,1,-0.898,0.898,39988,0.0015,0.2,7877626
"10005",5,1000,1,0,1,-0.992,0.992,40000,0,0.333333333333333,16733240
"10006",6,1000,1,0,1,-0.043,0.043,39862.25,0.00550550550550551,0.384615384615385,14236475
"10007",7,1000,1,0,1,-0.991,0.991,40000,0,0.142857142857143,14238144
"10008",8,1000,1,0,1,-0.119,0.119,39970,0.002,0.5,11952153
"10009",9,1000,1,0,1,-0.254,0.254,40000,0,0.333333333333333,8661343
"10010",10,1000,1,0,1,-0.0825,0.0825,39665.25,0.0120361083249749,0.333333333333333,9002098
"10011",11,1000,1,0,1,-0.2075,0.2075,40000,0,0.384615384615385,10209640
"10012",12,1000,1,0,1,0.0069999999999999,0.0069999999999999,39570,0.0120663650075415,0.470588235294118,13003496
"10013",13,1000,1,0,0,-1,1,39533.75,0.0163563160543533,0.4,25831775
"10014",14,1000,1,0,1,-0.243,0.243,39988,0.0015,0.333333333333333,7159885
"10015",15,1000,1,0,1,0.101,0.101,37635.625,0.0394255874673629,0.454545454545455,13851849
"10016",16,1000,1,0,1,-0.9515,0.9515,39695,0.0120361083249749,0.5,17294871
"10017",17,1000,1,0,1,-0.229,0.229,40000,0,0.411764705882353,20689919
"10018",18,1000,1,0,1,-0.184,0.184,40000,0,0.470588235294118,12080160
"10019",19,1000,1,0,0,0.0355000000000001,0.0355000000000001,38817.125,0.0390763765541741,0.4,20725379
"10020",20,1000,1,0,1,-0.8795,0.8795,40000,0,0.333333333333333,8543922
"10021",21,1000,1,0,1,-0.965,0.965,39797.5,0.0112612612612613,0.5,18038438
"10022",22,1000,1,0,1,0.12,0.12,37612.625,0.0341117816845972,0.5,12657638
"10023",23,1000,1,0,1,-0.9945,0.9945,40000,0,0.411764705882353,29065500
"10024",24,1000,1,0,1,-0.088,0.088,39850.25,0.00525788683024537,0.384615384615385,10175659
"10025",25,1000,1,0,1,0.0329999999999999,0.0329999999999999,39488,0.0125976316452507,0.470588235294118,18573686
"10026",26,1000,1,0,1,-0.2805,0.2805,40000,0,0.2,5214675
"10027",27,1000,1,0,1,-0.1215,0.1215,39958,0.003,0.428571428571429,6880532
"10028",28,1000,1,0,0,-0.106,0.106,28096.2265625,0.120804225592094,0.4,18465904
"10029",29,1000,1,0,1,-0.0985,0.0985,39856,0.00700700700700701,0.384615384615385,17431616
"10030",30,1000,1,0,0,-1,1,40000,0,0.5,20004479
"10031",31,1000,1,0,1,-0.944,0.944,39856.75,0.00725725725725726,0.25,12578320
"10032",32,1000,1,0,1,-0.126,0.126,40000,0,0.5,15904759
"10033",33,1000,1,0,1,-0.9905,0.9905,40000,0,0.5,16644001
"10034",34,1000,1,0,0,-0.211,0.211,40000,0,0.4,17258430
"10035",35,1000,1,0,1,0.1085,0.1085,37840.25,0.048062015503876,0.5625,17400323
"10036",36,1000,1,0,1,-0.1975,0.1975,39988,0.001,0.333333333333333,12606960
"10037",37,1000,1,0,1,-0.22,0.22,39994,5e-04,0.428571428571429,6414326
"10038",38,1000,1,0,1,-0.9395,0.9395,40000,0,0.421052631578947,26380284
"10039",39,1000,1,0,1,-0.184,0.184,39958,0.003,0.333333333333333,5863646
"10040",40,1000,1,0,1,-0.169,0.169,39964,0.003,0.4,11284503
"10041",41,1000,1,0,1,-0.9605,0.9605,39916,0.0045,0.142857142857143,13162281
"10042",42,1000,1,0,0,-0.1405,0.1405,39738.25,0.0105315947843531,0.4,18113194
"10043",43,1000,1,0,1,-0.858,0.858,39139,0.0243407707910751,0.2,7480717
"10044",44,1000,1,0,1,-0.0535,0.0535,39712.5,0.0110275689223058,0.428571428571429,11161651
"10045",45,1000,1,0,1,-0.08,0.08,39719.25,0.0110386352232815,0.545454545454545,11596040
"10046",46,1000,1,0,1,-0.029,0.029,39588.25,0.0143288084464555,0.444444444444444,9011021
"10047",47,1000,1,0,0,-1,1,39856.75,0.00600300150075038,0.4,22724958
"10048",48,1000,1,0,1,-0.9925,0.9925,40000,0,0.363636363636364,22501687
"10049",49,1000,1,0,1,-0.076,0.076,39529,0.0221105527638191,0.5,8461243
"10050",50,1000,1,0,1,-0.2515,0.2515,40000,0,0.428571428571429,13924565
"10051",51,1000,1,0,1,-0.00800000000000001,0.00800000000000001,39098.5,0.0222503160556258,0.428571428571429,8582559
"10052",52,1000,1,0,1,-0.154,0.154,40000,0,0.333333333333333,8289059
"10053",53,1000,1,0,1,-0.0855,0.0855,39868.25,0.00650650650650651,0.384615384615385,11653489
"10054",54,1000,1,0,1,-0.0935,0.0935,40000,0,0.333333333333333,9396385
"10055",55,1000,1,0,1,-0.162,0.162,39910,0.00550275137568784,0.4,7733959
"10056",56,1000,1,0,1,-0.015,0.015,39712.5,0.0070281124497992,0.25,7838192
"10057",57,1000,1,0,1,-0.078,0.078,39808.5,0.0085127691537306,0.333333333333333,6599050
"10058",58,1000,1,0,0,0.1795,0.1795,33279.21875,0.0655013866588819,0.4,19510639
"10059",59,1000,1,0,1,-0.9585,0.9585,40000,0,0.285714285714286,13902970
"10060",60,1000,1,0,1,-0.053,0.053,39850.25,0.00650650650650651,0.526315789473684,19401292
"10061",61,1000,1,0,1,-0.8635,0.8635,39964,0.0025,0.2,7512886
"10062",62,1000,1,0,0,0.1725,0.1725,27566.8359375,0.169882461979189,0.45,20541126
"10063",63,1000,1,0,1,-0.07,0.07,39658.75,0.0120300751879699,0.333333333333333,7131290
"10064",64,1000,1,0,0,0.112,0.112,28463.203125,0.135109114249037,0.45,14619368
"10065",65,1000,1,0,0,0.1905,0.1905,33251,0.0597722960151803,0.4,10213908
"10066",66,1000,1,0,1,-0.986,0.986,40000,0,0.388888888888889,23986301
"10067",67,1000,1,0,1,-0.9915,0.9915,40000,0,0.3125,32096160
"10068",68,1000,1,0,1,-0.104,0.104,39838.25,0.00725725725725726,0.454545454545455,11003662
"10069",69,1000,1,0,1,-0.965,0.965,40000,0,0.4,19514594
"10070",70,1000,1,0,1,-0.15,0.15,39934,0.0045,0.444444444444444,8094264
"10071",71,1000,1,0,1,-0.9405,0.9405,39576,0.0193079237713139,0.5,17491360
"10072",72,1000,1,0,0,0.1755,0.1755,33095.859375,0.0883882149046794,0.4,10819750
"10073",73,1000,1,0,1,-0.0445,0.0445,39261,0.0154352226720648,0.4,10734880
"10074",74,1000,1,0,1,-0.9385,0.9385,39531.25,0.0155700652938222,0.5,17273116
"10075",75,1000,1,0,1,-0.1155,0.1155,39934.25,0.00275137568784392,0.333333333333333,8587670
