"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","overK"
"222",22,1000,0.1,0.1,1,-0.977,0.977,9990.125,0.117254528122021,0,0
"223",23,1000,0.1,0.1,1,-0.99,0.99,9995,0.0830917874396135,0,0
"224",24,1000,0.1,0.1,1,-0.976,0.976,9988.75,0.0711896798853321,0,0
"225",25,1000,0.1,0.1,1,-0.973,0.973,9988,0.120333874333411,0,0
"226",26,1000,0.1,0.1,1,-0.954,0.954,9979,0.0844093735054998,0,0
"227",27,1000,0.1,0.1,0,-0.194,0.194,9673.921875,0.10263319044703,3,0
"228",28,1000,0.1,0.1,1,-0.969,0.969,9986,0.0860990860990861,0,0
"229",29,1000,0.1,0.1,1,-0.982,0.982,9992,0.0861052134937485,0,0
"230",30,1000,0.1,0.1,1,-0.964,0.964,9983.5,0.0875598086124402,0,0
"231",31,1000,0.1,0.1,1,-0.922,0.922,9965.375,0.0811852565646832,0,0
"232",32,1000,0.1,0.1,1,-0.973,0.973,9988.125,0.0939437291368622,0,0
"233",33,1000,0.1,0.1,1,-0.952,0.952,9978.9375,0.102689778840406,0,0
"234",34,1000,0.1,0.1,1,-0.969,0.969,9985.75,0.066763075439865,0,0
"235",35,1000,0.1,0.1,1,-0.982,0.982,9991.5,0.0969932104752667,0,0
"236",36,1000,0.1,0.1,1,-0.954,0.954,9979.75,0.110290724503922,0,0
"237",37,1000,0.1,0.1,1,-0.978,0.978,9990.625,0.0944767441860465,0,0
"238",38,1000,0.1,0.1,1,-0.943,0.943,9975.8125,0.100687855787476,0,0
"239",39,1000,0.1,0.1,1,-0.927,0.927,9968.1875,0.0732821637426901,0,0
"240",40,1000,0.1,0.1,1,-0.981,0.981,9992.5,0.0748365221603294,0,0
"241",41,1000,0.1,0.1,1,-0.978,0.978,9990.25,0.075102632214441,0,0
"242",42,1000,0.1,0.1,1,-0.973,0.973,9988.8125,0.0718765074770863,0,0
"243",43,1000,0.1,0.1,1,-0.979,0.979,9990.75,0.0990217131949415,0,0
"244",44,1000,0.1,0.1,1,-0.979,0.979,9991.5,0.0713599231138876,0,0
"245",45,1000,0.1,0.1,1,-0.986,0.986,9993.75,0.0909309021113244,0,0
"246",46,1000,0.1,0.1,1,-0.941,0.941,9973.125,0.0733221877239073,0,0
"247",47,1000,0.1,0.1,1,-0.971,0.971,9987.375,0.0410925196850394,0,0
"248",48,1000,0.1,0.1,1,-0.976,0.976,9989,0.104141438604989,0,0
"249",49,1000,0.1,0.1,1,-0.983,0.983,9992,0.0857142857142857,0,0
"250",50,1000,0.1,0.1,1,-0.982,0.982,9992.25,0.0826086956521739,0,0
"251",51,1000,0.1,0.1,1,-0.985,0.985,9993.375,0.0876692801140413,0,0
"252",52,1000,0.1,0.1,1,-0.989,0.989,9995,0.0665380906460945,0,0
"253",53,1000,0.1,0.1,1,-0.968,0.968,9986.125,0.0797974927675988,0,0
"254",54,1000,0.1,0.1,0,-0.00600000000000001,0.00600000000000001,9598.25,0.0449380824715945,6,0
"255",55,1000,0.1,0.1,1,-0.982,0.982,9993.15625,0.0945306614434232,0,0
"256",56,1000,0.1,0.1,1,-0.965,0.965,9984.125,0.0915359010936757,0,0
"257",57,1000,0.1,0.1,1,-0.965,0.965,9984.375,0.0605033881897386,0,0
"258",58,1000,0.1,0.1,1,-0.984,0.984,9993,0.0949760765550239,0,0
"259",59,1000,0.1,0.1,0,-0.564,0.564,9810.375,0.102333209555638,0,0
"260",60,1000,0.1,0.1,1,-0.988,0.988,9995.3125,0.0884615384615385,0,0
"261",61,1000,0.1,0.1,1,-0.973,0.973,9988.125,0.124679561873689,0,0
"262",62,1000,0.1,0.1,1,-0.965,0.965,9984,0.130990415335463,0,0
"263",63,1000,0.1,0.1,1,-0.984,0.984,9992.75,0.115233016461859,0,0
"264",64,1000,0.1,0.1,1,-0.983,0.983,9992,0.126136363636364,0,0
"265",65,1000,0.1,0.1,1,-0.953,0.953,9978.125,0.0891136801541426,0,0
"266",66,1000,0.1,0.1,1,-0.951,0.951,9980.0625,0.107467474603457,0,0
"267",67,1000,0.1,0.1,1,-0.987,0.987,9994.25,0.150547445255474,0,0
"268",68,1000,0.1,0.1,1,-0.946,0.946,9976.8125,0.0866178900165211,0,0
"269",69,1000,0.1,0.1,1,-0.988,0.988,9995.125,0.0926946107784431,0,0
"270",70,1000,0.1,0.1,1,-0.989,0.989,9995.625,0.134562211981567,0,0
"271",71,1000,0.1,0.1,1,-0.97,0.97,9987.3125,0.0989632422243167,0,0
"272",72,1000,0.1,0.1,1,-0.932,0.932,9968.875,0.0808650681711331,0,0
"273",73,1000,0.1,0.1,1,-0.966,0.966,9984.625,0.100449066414559,0,0
"274",74,1000,0.1,0.1,1,-0.962,0.962,9983,0.0960057747834456,0,0
"275",75,1000,0.1,0.1,1,-0.961,0.961,9982.875,0.158332370943527,0,0
"276",76,1000,0.1,0.1,1,-0.975,0.975,9989.125,0.0776487663280116,0,0
"277",77,1000,0.1,0.1,1,-0.988,0.988,9995.3125,0.110789980732177,0,0
"278",78,1000,0.1,0.1,1,-0.961,0.961,9982.625,0.0476073014306857,0,0
"279",79,1000,0.1,0.1,1,-0.966,0.966,9985.375,0.105458768873403,0,0
"280",80,1000,0.1,0.1,0,-0.254,0.254,9696.8125,0.122204666990763,1,0
"281",81,1000,0.1,0.1,1,-0.988,0.988,9995,0.08,0,0
"282",82,1000,0.1,0.1,0,-0.53,0.53,9796.125,0.103444094106233,0,0
"283",83,1000,0.1,0.1,1,-0.952,0.952,9979.03125,0.0626669905270828,0,0
"284",84,1000,0.1,0.1,1,-0.984,0.984,9993.125,0.0695517774343122,0,0
"285",85,1000,0.1,0.1,1,-0.946,0.946,9976.625,0.13287037037037,0,0
"286",86,1000,0.1,0.1,1,-0.988,0.988,9994.875,0.118788452437293,0,0
"287",87,1000,0.1,0.1,1,-0.943,0.943,9976.3125,0.0979623358878394,0,0
"288",88,1000,0.1,0.1,0,-0.36,0.36,9736.765625,0.108946608946609,0,0
"289",89,1000,0.1,0.1,1,-0.975,0.975,9989.25,0.0839712918660287,0,0
