"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts"
"1818",18,400,0.8,0,0,1.37,1.37,9011.1875,0.145266966555838,16
"1819",19,400,0.8,0,0,1.299,1.299,9039.265625,0.161755285073671,17
"1820",20,400,0.8,0,0,1.72,1.72,8876.78125,0.0847277465368262,9
"1821",21,400,0.8,0,0,1.47,1.47,8969.046875,0.129900202204683,8
"1822",22,400,0.8,0,0,-0.192,0.192,9645.53125,0.111940298507463,18
"1823",23,400,0.8,0,0,-0.98,0.98,9991.5625,0.0631044487427466,6
"1824",24,400,0.8,0,0,-0.992,0.992,9996.25,0.157601115760112,6
"1825",25,400,0.8,0,0,-0.732,0.732,9883.0625,0.101539016472286,15
"1826",26,400,0.8,0,1,-0.98,0.98,9991.625,0.105733082706767,3
"1827",27,400,0.8,0,0,0.089,0.089,9540.703125,0.107235461168045,15
"1828",28,400,0.8,0,0,1.37,1.37,9022.6953125,0.121528912120222,11
"1829",29,400,0.8,0,0,1.399,1.399,8997.828125,0.175773798535475,12
"1830",30,400,0.8,0,0,-0.545,0.545,9804.8125,0.0557202866320731,14
"1831",31,400,0.8,0,1,-0.99,0.99,9996,0.0922053231939163,1
"1832",32,400,0.8,0,0,1.287,1.287,9052.1875,0.100668918471422,18
"1833",33,400,0.8,0,0,-0.69,0.69,9867,0.120821563088512,19
"1834",34,400,0.8,0,0,1.549,1.549,8940.78125,0.124459300039324,11
"1835",35,400,0.8,0,0,-0.619,0.619,9837.125,0.129139072847682,9
"1836",36,400,0.8,0,1,-0.989,0.989,9995.25,0.072130361849988,2
"1837",37,400,0.8,0,0,1.681,1.681,8874.203125,0.0769725484886437,11
"1838",38,400,0.8,0,0,1.721,1.721,8885.234375,0.08883222845487,9
"1839",39,400,0.8,0,0,1.298,1.298,9037.609375,0.153525161933234,14
"1840",40,400,0.8,0,0,1.694,1.694,8872.6875,0.0770484013305275,7
"1841",41,400,0.8,0,0,1.555,1.555,8944.15625,0.0774088959438009,15
"1842",42,400,0.8,0,0,0.537,0.537,9347.96875,0.0876117496807152,17
"1843",43,400,0.8,0,0,-0.957,0.957,9981.8125,0.130313588850174,9
"1844",44,400,0.8,0,0,1.644,1.644,8910.59765625,0.101700741516754,11
"1845",45,400,0.8,0,1,-0.989,0.989,9995.375,0.133002653131849,7
"1846",46,400,0.8,0,1,-0.989,0.989,9994.5,0.0707456978967495,4
"1847",47,400,0.8,0,0,0.248,0.248,9473.015625,0.0997967221445814,19
"1848",48,400,0.8,0,0,-0.717,0.717,9876.0625,0.0903187011425135,9
"1849",49,400,0.8,0,0,-0.876,0.876,9945.875,0.0824208879797858,13
"1850",50,400,0.8,0,0,0.23,0.23,9480.4453125,0.123821495914519,19
"1851",51,400,0.8,0,0,1.422,1.422,8982.8125,0.135643821391485,13
"1852",52,400,0.8,0,0,-0.779,0.779,9905.875,0.0840213695968917,16
"1853",53,400,0.8,0,1,-0.985,0.985,9993.5,0.109677419354839,3
"1854",54,400,0.8,0,0,1.386,1.386,9001.3203125,0.0953776256008428,17
"1855",55,400,0.8,0,0,-0.815,0.815,9917.6875,0.139944611395911,15
"1856",56,400,0.8,0,0,1.487,1.487,8970.21875,0.117276990702159,13
"1857",57,400,0.8,0,0,0.935,0.935,9194.8125,0.11993286857733,19
"1858",58,400,0.8,0,0,-0.98,0.98,9992.125,0.143238847583643,5
"1859",59,400,0.8,0,1,-0.978,0.978,9990,0.0907367922293295,4
"1860",60,400,0.8,0,1,-0.988,0.988,9994.75,0.10530035335689,4
"1861",61,400,0.8,0,0,1.527,1.527,8952.875,0.0525920360631104,15
"1862",62,400,0.8,0,0,-0.806,0.806,9917.4375,0.0969258802092517,9
"1863",63,400,0.8,0,0,-0.192,0.192,9654.65625,0.135615937614232,17
"1864",64,400,0.8,0,0,-0.406,0.406,9742.90625,0.0701568725099602,17
"1865",65,400,0.8,0,0,-0.109,0.109,9615.8125,0.082635329416177,20
"1866",66,400,0.8,0,0,1.412,1.412,8997.53125,0.130878882891037,14
"1867",67,400,0.8,0,0,0.365,0.365,9437.203125,0.118137133671324,12
"1868",68,400,0.8,0,0,-0.36,0.36,9725.5625,0.0961573818716676,16
"1869",69,400,0.8,0,0,1.692,1.692,8885.7734375,0.108023341853895,13
"1870",70,400,0.8,0,0,-0.981,0.981,9991,0.111111111111111,6
"1871",71,400,0.8,0,0,-0.514,0.514,9789.03125,0.0707371556217424,16
"1872",72,400,0.8,0,0,0.241,0.241,9475.875,0.0925549485452929,16
"1873",73,400,0.8,0,0,0.0269999999999999,0.0269999999999999,9561.90625,0.132412772777709,20
"1874",74,400,0.8,0,0,1.631,1.631,8917.59375,0.137998670212766,8
"1875",75,400,0.8,0,0,1.605,1.605,8915.234375,0.0954752182717525,10
"1876",76,400,0.8,0,0,1.299,1.299,9036.890625,0.135397533455786,17
"1877",77,400,0.8,0,0,1.487,1.487,8966.625,0.098865424973767,9
"1878",78,400,0.8,0,0,1.077,1.077,9137.4375,0.129075247846579,16
"1879",79,400,0.8,0,0,-0.765,0.765,9896.4375,0.138642360278244,11
"1880",80,400,0.8,0,1,-0.984,0.984,9993,0.116094370474188,3
"1881",81,400,0.8,0,0,-0.562,0.562,9811.6875,0.118761470605648,13
"1882",82,400,0.8,0,0,-0.912,0.912,9960.75,0.0959810874704492,4
"1883",83,400,0.8,0,0,-0.21,0.21,9660.5625,0.108676869908665,15
"1884",84,400,0.8,0,0,-0.017,0.017,9577.453125,0.111824240928166,19
"1885",85,400,0.8,0,0,1.168,1.168,9093.5,0.144794791600179,16
"1886",86,400,0.8,0,0,-0.958,0.958,9980.25,0.0741731517509728,7
"1887",87,400,0.8,0,0,1.41,1.41,8997.421875,0.147408556287967,15
"1888",88,400,0.8,0,0,-0.415,0.415,9743.53125,0.0926734594856866,16
"1889",89,400,0.8,0,1,-0.969,0.969,9986.375,0.0958272683163513,4
"1890",90,400,0.8,0,0,1.448,1.448,8969.40625,0.110495970647972,13
"1891",91,400,0.8,0,0,1.537,1.537,8944.859375,0.086862647400764,10
"1892",92,400,0.8,0,0,-0.971,0.971,9987.5,0.0622577519379845,6
"1893",93,400,0.8,0,0,1.469,1.469,8969.1875,0.121547414146381,7
"1894",94,400,0.8,0,0,-0.261,0.261,9679.8125,0.146370582617001,18
"1895",95,400,0.8,0,0,-0.119,0.119,9621.90625,0.0855421499666154,18
"1896",96,400,0.8,0,0,-0.914,0.914,9961.125,0.0964807277950682,6
"1897",97,400,0.8,0,0,1.478,1.478,8967.265625,0.0960633010724562,6
"1898",98,400,0.8,0,0,-0.977,0.977,9989.625,0.072812612829462,5
"1899",99,400,0.8,0,1,-0.986,0.986,9993.75,0.0830532885261642,4
"1900",100,400,0.8,0,1,-0.989,0.989,9995,0.0790742526518804,3
"1901",1,400,0.8,0.5,1,-0.988,0.988,9994.625,0.144466153315711,4
"1902",2,400,0.8,0.5,0,1.378,1.378,8999.078125,0.0642336496922589,12
"1903",3,400,0.8,0.5,0,1.636,1.636,8905.40625,0.108903878583474,14
"1904",4,400,0.8,0.5,0,0.797,0.797,9234.71875,0.144646785626986,18
"1905",5,400,0.8,0.5,1,-0.984,0.984,9992.75,0.0688995215311005,2
"1906",6,400,0.8,0.5,0,-0.965,0.965,9985.875,0.145978614597861,8
"1907",7,400,0.8,0.5,0,-0.765,0.765,9896.9375,0.130724740321058,14
"1908",8,400,0.8,0.5,0,1.622,1.622,8916.140625,0.100910710420725,13
"1909",9,400,0.8,0.5,0,1.35,1.35,9024.59375,0.149369951534733,13
"1910",10,400,0.8,0.5,0,-0.696,0.696,9868.0625,0.0680692312396795,12
"1911",11,400,0.8,0.5,0,0.0429999999999999,0.0429999999999999,9554.0625,0.0816785312851255,18
"1912",12,400,0.8,0.5,0,-0.969,0.969,9987.125,0.128798185941043,9
"1913",13,400,0.8,0.5,0,-0.979,0.979,9991,0.0789692435577722,6
"1914",14,400,0.8,0.5,1,-0.989,0.989,9994.5,0.105882352941176,6
"1915",15,400,0.8,0.5,0,1.786,1.786,8844.5625,0.10091649694501,7
"1916",16,400,0.8,0.5,0,-0.82,0.82,9922.125,0.104097584083373,10
"1917",17,400,0.8,0.5,0,1.572,1.572,8922.4765625,0.0792975385537754,5
"1918",18,400,0.8,0.5,0,1.579,1.579,8920.140625,0.0848260448980953,11
"1919",19,400,0.8,0.5,1,-0.99,0.99,9995.25,0.128048780487805,2
"1920",20,400,0.8,0.5,0,0.185,0.185,9500.1875,0.123942876614727,18
"1921",21,400,0.8,0.5,1,-0.985,0.985,9992.75,0.0937276413069401,6
"1922",22,400,0.8,0.5,0,0.915,0.915,9193.375,0.122875399361022,17
"1923",23,400,0.8,0.5,0,-0.911,0.911,9960.875,0.0568627450980392,8
"1924",24,400,0.8,0.5,1,-0.99,0.99,9995.25,0.104226705091258,3
"1925",25,400,0.8,0.5,0,1.13,1.13,9120.484375,0.130426455566905,13
"1926",26,400,0.8,0.5,0,-0.985,0.985,9994.5625,0.105189340813464,3
"1927",27,400,0.8,0.5,0,1.639,1.639,8890.890625,0.076369506002623,11
"1928",28,400,0.8,0.5,0,1.566,1.566,8935.4375,0.0773258155457108,15
"1929",29,400,0.8,0.5,0,1.51,1.51,8948.046875,0.0814423687464492,13
"1930",30,400,0.8,0.5,0,0.355,0.355,9415.640625,0.0973327391940926,17
"1931",31,400,0.8,0.5,0,-0.977,0.977,9990.25,0.104707012487992,8
"1932",32,400,0.8,0.5,1,-0.99,0.99,9995.875,0.092822966507177,3
"1933",33,400,0.8,0.5,0,1.484,1.484,8975.890625,0.150062485980709,16
"1934",34,400,0.8,0.5,0,1.527,1.527,8947,0.108762579449153,9
"1935",35,400,0.8,0.5,0,1.403,1.403,9005.90625,0.0608528179483714,16
"1936",36,400,0.8,0.5,0,1.555,1.555,8947.22265625,0.145868796647898,7
"1937",37,400,0.8,0.5,0,-0.731,0.731,9881.875,0.0948391013964784,13
"1938",38,400,0.8,0.5,0,-0.643,0.643,9844.5625,0.093312409464027,15
"1939",39,400,0.8,0.5,0,0.1,0.1,9526.125,0.0942395149065184,20
"1940",40,400,0.8,0.5,0,-0.984,0.984,9993.125,0.0786679536679537,8
"1941",41,400,0.8,0.5,1,-0.99,0.99,9995.875,0.0871289508472539,5
"1942",42,400,0.8,0.5,1,-0.981,0.981,9991,0.0895522388059701,3
"1943",43,400,0.8,0.5,0,0.309,0.309,9449.265625,0.122601807154351,18
"1944",44,400,0.8,0.5,0,1.488,1.488,8970.4375,0.119640479360852,12
"1945",45,400,0.8,0.5,0,-0.683,0.683,9862.9375,0.0738699007717751,11
"1946",46,400,0.8,0.5,0,-0.876,0.876,9947.3125,0.0662344810714941,6
"1947",47,400,0.8,0.5,1,-0.987,0.987,9995,0.0838894184938036,3
"1948",48,400,0.8,0.5,1,-0.989,0.989,9995,0.0828206341694274,5
"1949",49,400,0.8,0.5,0,1.425,1.425,8990.203125,0.065717746820109,14
"1950",50,400,0.8,0.5,0,-0.624,0.624,9834.6875,0.0847687007874016,16
"1951",51,400,0.8,0.5,0,1.287,1.287,9053.5,0.143200924083938,14
"1952",52,400,0.8,0.5,1,-0.98,0.98,9991,0.113809523809524,6
"1953",53,400,0.8,0.5,0,1.544,1.544,8947.78125,0.0768299246501615,16
"1954",54,400,0.8,0.5,0,-0.635,0.635,9844.375,0.122067740552459,18
"1955",55,400,0.8,0.5,0,1.67,1.67,8893.28125,0.100821259264205,11
"1956",56,400,0.8,0.5,0,1.422,1.422,8991.033203125,0.121089147794214,13
"1957",57,400,0.8,0.5,1,-0.985,0.985,9993.25,0.0460863204096562,3
"1958",58,400,0.8,0.5,0,1.102,1.102,9125.578125,0.110982211910286,15
"1959",59,400,0.8,0.5,0,0.559,0.559,9344.421875,0.100111821086262,14
"1960",60,400,0.8,0.5,0,1.397,1.397,8995.796875,0.157919583265505,9
"1961",61,400,0.8,0.5,0,0.608,0.608,9319.859375,0.111751592356688,17
"1962",62,400,0.8,0.5,1,-0.99,0.99,9995.25,0.0724915986557849,2
"1963",63,400,0.8,0.5,1,-0.982,0.982,9991.75,0.0982271202683278,4
"1964",64,400,0.8,0.5,1,-0.977,0.977,9989.75,0.0933333333333333,4
"1965",65,400,0.8,0.5,0,-0.99,0.99,9995.5,0.0528623629719854,3
"1966",66,400,0.8,0.5,1,-0.988,0.988,9994.5,0.084280303030303,3
"1967",67,400,0.8,0.5,0,-0.879,0.879,9946.4375,0.0772958565543979,8
"1968",68,400,0.8,0.5,0,1.533,1.533,8944.6796875,0.108602434277798,10
"1969",69,400,0.8,0.5,0,-0.622,0.622,9836.96875,0.111756340365015,15
"1970",70,400,0.8,0.5,1,-0.973,0.973,9988.875,0.103107344632768,1
"1971",71,400,0.8,0.5,1,-0.987,0.987,9994.25,0.108924806746311,4
"1972",72,400,0.8,0.5,0,-0.795,0.795,9911.125,0.0955970327829624,10
"1973",73,400,0.8,0.5,0,-0.01,0.01,9576,0.0937480482168509,19
"1974",74,400,0.8,0.5,1,-0.99,0.99,9995.5,0.10093896713615,4
"1975",75,400,0.8,0.5,1,-0.989,0.989,9994.75,0.0760502172863351,2
"1976",76,400,0.8,0.5,1,-0.983,0.983,9993,0.0811262228585063,3
"1977",77,400,0.8,0.5,0,0.509,0.509,9365.140625,0.0848492639969146,20
"1978",78,400,0.8,0.5,0,-0.987,0.987,9994,0.100619933237959,7
"1979",79,400,0.8,0.5,0,0.0600000000000001,0.0600000000000001,9542.875,0.0839780384327427,20
"1980",80,400,0.8,0.5,0,0.667,0.667,9291.03125,0.127404900670552,19
"1981",81,400,0.8,0.5,1,-0.99,0.99,9995.625,0.0936030103480715,5
"1982",82,400,0.8,0.5,1,-0.976,0.976,9989.5,0.091254752851711,1
"1983",83,400,0.8,0.5,0,-0.526,0.526,9793.40625,0.136811138296633,17
"1984",84,400,0.8,0.5,0,1.553,1.553,8950.171875,0.104376771471887,11
"1985",85,400,0.8,0.5,1,-0.948,0.948,9977.3125,0.0727162734422263,2
"1986",86,400,0.8,0.5,0,1.267,1.267,9061.59375,0.130158217629964,18
"1987",87,400,0.8,0.5,0,1.671,1.671,8887.765625,0.089081726043185,6
"1988",88,400,0.8,0.5,0,1.418,1.418,8979.65625,0.107249452808914,12
"1989",89,400,0.8,0.5,0,1.576,1.576,8926.359375,0.111984859855777,16
"1990",90,400,0.8,0.5,0,1.31,1.31,9033.859375,0.0828004482826818,16
"1991",91,400,0.8,0.5,0,1.283,1.283,9052.0625,0.203618929786576,11
"1992",92,400,0.8,0.5,0,-0.042,0.042,9597.34375,0.162630579297246,13
"1993",93,400,0.8,0.5,0,0.108,0.108,9522.0625,0.158084479961545,17
"1994",94,400,0.8,0.5,0,-0.147,0.147,9634.59375,0.0677546673349204,18
"1995",95,400,0.8,0.5,0,1.557,1.557,8929.0625,0.0949364944961897,14
"1996",96,400,0.8,0.5,0,1.548,1.548,8947.4765625,0.184960943627067,11
"1997",97,400,0.8,0.5,0,1.77,1.77,8847.609375,0.101139983235541,9
"1998",98,400,0.8,0.5,0,1.454,1.454,8981.296875,0.10606161865936,11
"1999",99,400,0.8,0.5,1,-0.984,0.984,9993,0.101573676680973,2
"2000",100,400,0.8,0.5,0,1.606,1.606,8918.734375,0.103839732888147,6
"2001",1,400,0.8,1,0,-0.441,0.441,9757.4375,0.0830885952031327,11
"2002",2,400,0.8,1,1,-0.988,0.988,9994.75,0.11669741697417,4
"2003",3,400,0.8,1,0,1.32,1.32,9025.25,0.123557520397881,16
"2004",4,400,0.8,1,1,-0.985,0.985,9992.75,0.0901204819277108,3
"2005",5,400,0.8,1,0,-0.972,0.972,9987.75,0.0815217391304348,4
"2006",6,400,0.8,1,0,0.077,0.077,9541.375,0.106111214201769,18
"2007",7,400,0.8,1,0,1.482,1.482,8964.28125,0.147912287856448,7
"2008",8,400,0.8,1,0,-0.852,0.852,9933.875,0.0831744518589133,14
"2009",9,400,0.8,1,0,1.432,1.432,8995.203125,0.0831987075928918,10
"2010",10,400,0.8,1,0,0.504,0.504,9355.625,0.110698552548773,19
"2011",11,400,0.8,1,0,1.451,1.451,8976.296875,0.137119558238089,8
"2012",12,400,0.8,1,1,-0.99,0.99,9995.75,0.126497695852535,2
"2013",13,400,0.8,1,0,1.437,1.437,8984.5,0.154853890425769,15
"2014",14,400,0.8,1,0,1.634,1.634,8904,0.100986517592897,6
"2015",15,400,0.8,1,0,-0.972,0.972,9987.75,0.0929517502365184,7
"2016",16,400,0.8,1,0,-0.977,0.977,9990.25,0.0794258373205742,6
"2017",17,400,0.8,1,0,0.434,0.434,9383.71875,0.0859994315131226,16
"2018",18,400,0.8,1,1,-0.987,0.987,9994.25,0.0917585050311452,5
"2019",19,400,0.8,1,0,1.236,1.236,9069.765625,0.148319888204281,14
"2020",20,400,0.8,1,0,1.294,1.294,9032.96875,0.188434504792332,16
"2021",21,400,0.8,1,0,-0.907,0.907,9959.625,0.0947997609085475,9
"2022",22,400,0.8,1,0,1.609,1.609,8915.9140625,0.102729790320454,14
"2023",23,400,0.8,1,0,1.566,1.566,8917.53125,0.077233992387753,14
"2024",24,400,0.8,1,0,-0.83,0.83,9927.5,0.0815171583383504,13
"2025",25,400,0.8,1,0,-0.888,0.888,9952.4375,0.0940453686200378,9
"2026",26,400,0.8,1,0,0.0529999999999999,0.0529999999999999,9552.125,0.0825495359919739,19
"2027",27,400,0.8,1,0,-0.926,0.926,9968.9375,0.0848601735776278,8
"2028",28,400,0.8,1,1,-0.982,0.982,9992.5,0.0603112840466926,3
"2029",29,400,0.8,1,0,-0.536,0.536,9799.90625,0.0860830390843784,17
"2030",30,400,0.8,1,0,1.59,1.59,8916.931640625,0.0937128516708493,6
"2031",31,400,0.8,1,1,-0.984,0.984,9993.375,0.10004741583689,2
"2032",32,400,0.8,1,0,-0.012,0.012,9572,0.0750683569475516,15
"2033",33,400,0.8,1,0,1.612,1.612,8912.859375,0.0758999762494487,10
"2034",34,400,0.8,1,0,0.163,0.163,9515.3984375,0.172812386377409,17
"2035",35,400,0.8,1,0,-0.653,0.653,9851,0.101805654549774,16
"2036",36,400,0.8,1,0,-0.426,0.426,9752.5625,0.0747026759167493,14
"2037",37,400,0.8,1,0,-0.591,0.591,9820.1875,0.0692288741069229,18
"2038",38,400,0.8,1,0,1.493,1.493,8960.40625,0.0796758377841053,4
"2039",39,400,0.8,1,0,-0.709,0.709,9875.03125,0.0610893032384691,19
"2040",40,400,0.8,1,0,-0.666,0.666,9852.25,0.0616336633663366,13
"2041",41,400,0.8,1,0,-0.516,0.516,9786.125,0.134425439653096,17
"2042",42,400,0.8,1,0,0.204,0.204,9489.09375,0.149419609780193,15
"2043",43,400,0.8,1,0,1.327,1.327,9024.59375,0.084376647337902,10
"2044",44,400,0.8,1,0,1.64,1.64,8902.7578125,0.0786856308768118,6
"2045",45,400,0.8,1,0,-0.956,0.956,9981.875,0.0969199667023427,9
"2046",46,400,0.8,1,0,1.527,1.527,8940.21875,0.0980365923002308,9
"2047",47,400,0.8,1,0,0.405,0.405,9404.40625,0.127634880803011,17
"2048",48,400,0.8,1,0,1.317,1.317,9043.5,0.172005417493464,12
"2049",49,400,0.8,1,0,-0.172,0.172,9647.90625,0.127351403329527,17
"2050",50,400,0.8,1,0,1.404,1.404,8991.46875,0.127877569548019,8
"2051",51,400,0.8,1,0,-0.838,0.838,9933.0625,0.085783424077435,8
"2052",52,400,0.8,1,0,1.531,1.531,8943.515625,0.141484744031661,14
"2053",53,400,0.8,1,0,-0.948,0.948,9977.625,0.0857551214864221,4
"2054",54,400,0.8,1,1,0.119,0.119,9521.578125,0.0717709384460141,1
"2055",55,400,0.8,1,0,-0.934,0.934,9973.125,0.106132075471698,4
"2056",56,400,0.8,1,0,-0.961,0.961,9983.25,0.115264797507788,3
"2057",57,400,0.8,1,1,-0.981,0.981,9991.875,0.114463601532567,2
"2058",58,400,0.8,1,0,1.467,1.467,8971.515625,0.0982160753658048,10
"2059",59,400,0.8,1,0,1.341,1.341,9010.140625,0.105764265427317,19
"2060",60,400,0.8,1,0,0.408,0.408,9398.5625,0.102367688022284,19
"2061",61,400,0.8,1,0,1.638,1.638,8903.734375,0.0963068558546612,6
"2062",62,400,0.8,1,0,-0.946,0.946,9975.625,0.075743162901308,5
"2063",63,400,0.8,1,0,-0.815,0.815,9919.375,0.0981198589894242,11
"2064",64,400,0.8,1,0,1.479,1.479,8954.625,0.0972960480702565,14
"2065",65,400,0.8,1,0,-0.717,0.717,9875.40625,0.0635732553891122,17
"2066",66,400,0.8,1,0,1.449,1.449,8998.220703125,0.10910753383758,12
"2067",67,400,0.8,1,0,-0.992,0.992,9996.25,0.104477611940299,4
"2068",68,400,0.8,1,0,-0.963,0.963,9983.75,0.0923258559622196,6
"2069",69,400,0.8,1,0,1.553,1.553,8941.7734375,0.0695281294428272,16
"2070",70,400,0.8,1,1,-0.986,0.986,9994.375,0.109730113636364,1
"2071",71,400,0.8,1,1,-0.986,0.986,9993.75,0.0685395979656091,2
"2072",72,400,0.8,1,1,-0.983,0.983,9992,0.110688836104513,6
"2073",73,400,0.8,1,0,1.243,1.243,9061.671875,0.0987202322052906,15
"2074",74,400,0.8,1,1,-0.984,0.984,9992.5,0.106322519535875,3
"2075",75,400,0.8,1,0,-0.97,0.97,9987.125,0.0594264795607077,9
"2076",76,400,0.8,1,0,1.622,1.622,8910.4453125,0.0920888107870636,8
"2077",77,400,0.8,1,0,1.471,1.471,8963.03125,0.159198830121096,17
"2078",78,400,0.8,1,0,1.584,1.584,8928.1015625,0.0823470411233701,12
"2079",79,400,0.8,1,0,-0.837,0.837,9932.125,0.104804521902968,9
"2080",80,400,0.8,1,0,-0.575,0.575,9814.4375,0.123287671232877,17
"2081",81,400,0.8,1,0,-0.223,0.223,9664.875,0.065625,19
"2082",82,400,0.8,1,0,-0.888,0.888,9953.5625,0.0920822529096062,12
"2083",83,400,0.8,1,0,1.697,1.697,8887.984375,0.0850608532834024,10
"2084",84,400,0.8,1,0,1.431,1.431,8992.6015625,0.111382005210073,14
"2085",85,400,0.8,1,0,1.634,1.634,8897.03125,0.0497831026647387,12
"2086",86,400,0.8,1,0,-0.831,0.831,9924.75,0.0840713332524566,14
"2087",87,400,0.8,1,1,-0.971,0.971,9986.375,0.0659234125060591,1
"2088",88,400,0.8,1,0,1.553,1.553,8942.984375,0.0972842324347914,16
"2089",89,400,0.8,1,0,1.481,1.481,8971.5390625,0.129799280314285,9
"2090",90,400,0.8,1,0,-0.154,0.154,9633.96875,0.104647602718756,15
"2091",91,400,0.8,1,0,-0.708,0.708,9872.375,0.0983309143686502,14
"2092",92,400,0.8,1,0,1.618,1.618,8910.234375,0.0718076001369394,8
"2093",93,400,0.8,1,0,-0.981,0.981,9991.5,0.0993408662900188,4
"2094",94,400,0.8,1,0,-0.404,0.404,9744.21875,0.0671029075868881,15
"2095",95,400,0.8,1,0,1.466,1.466,8976.53125,0.150407697325506,13
"2096",96,400,0.8,1,0,1.488,1.488,8963.546875,0.122125092738944,8
"2097",97,400,0.8,1,0,0.966,0.966,9186.3828125,0.169758984158294,16
"2098",98,400,0.8,1,1,-0.985,0.985,9992.75,0.119278779472954,1
"2099",99,400,0.8,1,0,0.252,0.252,9460.5625,0.108663181478715,19
"2100",100,400,0.8,1,0,1.539,1.539,8947.16015625,0.103628148049704,14
"2101",1,400,0.8,1.5,0,-0.122,0.122,9620.46875,0.0779017297568313,20
"2102",2,400,0.8,1.5,0,1.449,1.449,8975.03515625,0.07016880250398,9
"2103",3,400,0.8,1.5,0,1.227,1.227,9072.6171875,0.138917459501157,13
"2104",4,400,0.8,1.5,0,1.4,1.4,9018.0703125,0.192715415997033,15
"2105",5,400,0.8,1.5,0,-0.983,0.983,9992.25,0.114901682065861,4
"2106",6,400,0.8,1.5,0,1.459,1.459,8972.484375,0.10833982852689,13
"2107",7,400,0.8,1.5,0,-0.771,0.771,9901.1875,0.095,15
"2108",8,400,0.8,1.5,1,-0.989,0.989,9995.375,0.125821596244131,3
"2109",9,400,0.8,1.5,0,0.315,0.315,9438.25,0.0805373400394728,19
"2110",10,400,0.8,1.5,0,-0.986,0.986,9993.75,0.0634958957025591,3
"2111",11,400,0.8,1.5,1,-0.984,0.984,9993.875,0.0728155339805825,2
"2112",12,400,0.8,1.5,0,0.75,0.75,9259.015625,0.118220284651878,19
"2113",13,400,0.8,1.5,0,-0.92,0.92,9965.125,0.0699708454810496,12
"2114",14,400,0.8,1.5,0,1.511,1.511,8954.5859375,0.125884108753488,7
"2115",15,400,0.8,1.5,0,0.109,0.109,9517.1875,0.0991522762951334,18
"2116",16,400,0.8,1.5,0,-0.696,0.696,9869.8125,0.0483115602662066,13
"2117",17,400,0.8,1.5,0,-0.518,0.518,9790.9375,0.0654205607476635,17
"2118",18,400,0.8,1.5,1,-0.988,0.988,9995.375,0.0729490552499402,4
"2119",19,400,0.8,1.5,0,-0.981,0.981,9991.25,0.0952268986597696,7
"2120",20,400,0.8,1.5,0,1.174,1.174,9096.6875,0.193000242101441,12
"2121",21,400,0.8,1.5,0,1.634,1.634,8907.0703125,0.0936059860259989,10
"2122",22,400,0.8,1.5,0,-0.547,0.547,9799.1875,0.051275668948351,17
"2123",23,400,0.8,1.5,0,0.58,0.58,9331.9375,0.0930932854946181,18
"2124",24,400,0.8,1.5,0,0.294,0.294,9443.8125,0.169293954218759,17
"2125",25,400,0.8,1.5,0,-0.972,0.972,9987.25,0.0789662598707825,9
"2126",26,400,0.8,1.5,0,1.503,1.503,8950.609375,0.12980522808816,7
"2127",27,400,0.8,1.5,0,1.381,1.381,9010.5390625,0.139163772200013,10
"2128",28,400,0.8,1.5,0,0.946,0.946,9179.921875,0.213515509601182,17
"2129",29,400,0.8,1.5,0,1.308,1.308,9052.796875,0.154183036001803,17
"2130",30,400,0.8,1.5,0,1.471,1.471,8975.671875,0.107179881617229,10
"2131",31,400,0.8,1.5,0,0.0509999999999999,0.0509999999999999,9547.625,0.155580947798893,19
"2132",32,400,0.8,1.5,1,-0.984,0.984,9992.75,0.0987712665406427,3
"2133",33,400,0.8,1.5,0,1.427,1.427,8986.9140625,0.171897603622869,11
"2134",34,400,0.8,1.5,0,-0.991,0.991,9996,0.102155576382381,5
"2135",35,400,0.8,1.5,0,-0.99,0.99,9995.75,0.0828132501200192,5
"2136",36,400,0.8,1.5,1,-0.986,0.986,9993.5,0.0696172248803828,3
"2137",37,400,0.8,1.5,1,-0.99,0.99,9995.25,0.08764469643279,3
"2138",38,400,0.8,1.5,0,1.409,1.409,8997.53125,0.121457356147189,15
"2139",39,400,0.8,1.5,0,1.582,1.582,8918.15625,0.111514206279243,9
"2140",40,400,0.8,1.5,1,-0.989,0.989,9995.625,0.0967131709624025,4
"2141",41,400,0.8,1.5,0,1.611,1.611,8913.3671875,0.0897327326310084,13
"2142",42,400,0.8,1.5,0,1.177,1.177,9090.96875,0.108699851890012,18
"2143",43,400,0.8,1.5,0,1.222,1.222,9077.515625,0.162089783281734,12
"2144",44,400,0.8,1.5,0,-0.994,0.994,9997.5,0.0441786673175494,3
"2145",45,400,0.8,1.5,0,1.433,1.433,8984.28125,0.106302521008403,17
"2146",46,400,0.8,1.5,1,-0.989,0.989,9995,0.100705882352941,2
"2147",47,400,0.8,1.5,0,1.561,1.561,8937.15625,0.114057912997064,7
"2148",48,400,0.8,1.5,0,1.455,1.455,8978.09375,0.124435931565107,9
"2149",49,400,0.8,1.5,0,0.208,0.208,9488.109375,0.128510638297872,19
"2150",50,400,0.8,1.5,0,-0.214,0.214,9666.1875,0.0604052026013007,19
"2151",51,400,0.8,1.5,0,-0.98,0.98,9991.8125,0.0814285714285714,6
"2152",52,400,0.8,1.5,1,-0.979,0.979,9990.5,0.113189897100094,3
