"","rep","scar","at","bb","extinct","act_dev","final yield","max_diff_yield","inac_ts"
"3209",9,0,0.3,0.9,0,-0.586,9816.9375,0.1,1
"3210",10,0,0.3,0.9,0,1.428,8984.25,0.1,3
"3211",11,0,0.3,0.9,1,-0.986,9994.375,0.1,1
"3212",12,0,0.3,0.9,0,0.344,9430.9375,0.2,8
"3213",13,0,0.3,0.9,0,-0.052,9592.75,0.1,11
"3214",14,0,0.3,0.9,0,1.275,9037.515625,0.2,5
"3215",15,0,0.3,0.9,0,0.032,9550.015625,0.1,9
"3216",16,0,0.3,0.9,0,-0.956,9980.625,0.1,6
"3217",17,0,0.3,0.9,0,-0.015,9579.9375,0.1,10
"3218",18,0,0.3,0.9,0,1.3,9047.171875,0.1,6
"3219",19,0,0.3,0.9,0,0.734,9275.34375,0.1,8
"3220",20,0,0.3,0.9,0,-0.111,9618.84375,0.1,9
"3221",21,0,0.3,0.9,0,-0.447,9762,0.1,7
"3222",22,0,0.3,0.9,0,0.951,9187.890625,0.1,8
"3223",23,0,0.3,0.9,0,1.1,9127.6103515625,0.1,9
"3224",24,0,0.3,0.9,0,1.044,9152.25,0.2,10
"3225",25,0,0.3,0.9,0,0.531,9340.625,0.1,10
"3226",26,0,0.3,0.9,0,0.285,9460.875,0.1,8
"3227",27,0,0.3,0.9,1,-0.972,9986.5,0,4
"3228",28,0,0.3,0.9,0,0.608,9320.4140625,0.1,14
"3229",29,0,0.3,0.9,0,0.637,9310.203125,0.1,10
"3230",30,0,0.3,0.9,0,1.355,9015.6875,0.2,6
"3231",31,0,0.3,0.9,0,1.337,9033,0.1,5
"3232",32,0,0.3,0.9,0,0.0820000000000001,9542.28125,0.1,9
"3233",33,0,0.3,0.9,0,0.105,9526,0.1,9
"3234",34,0,0.3,0.9,0,-0.434,9754.875,0.1,9
"3235",35,0,0.3,0.9,0,-0.422,9748.375,0.1,12
"3236",36,0,0.3,0.9,0,-0.108,9616.984375,0.1,9
"3237",37,0,0.3,0.9,0,-0.171,9651.1875,0.1,7
"3238",38,0,0.3,0.9,0,-0.153,9638.28125,0.1,13
"3239",39,0,0.3,0.9,0,0.169,9497.875,0.1,11
"3240",40,0,0.3,0.9,0,-0.926,9970.125,0.1,11
"3241",41,0,0.3,0.9,0,1.29,9046.671875,0.1,8
"3242",42,0,0.3,0.9,0,1.498,8956.1875,0.1,3
"3243",43,0,0.3,0.9,0,0.539,9348.15625,0.1,10
"3244",44,0,0.3,0.9,0,0.646,9297.6875,0.1,14
"3245",45,0,0.3,0.9,0,-0.013,9572.71875,0.1,8
"3246",46,0,0.3,0.9,0,1.155,9096.234375,0.2,10
"3247",47,0,0.3,0.9,0,-0.597,9827.625,0.1,11
"3248",48,0,0.3,0.9,0,-0.4,9736.5625,0.1,2
"3249",49,0,0.3,0.9,0,1.446,8976.859375,0.1,5
"3250",50,0,0.3,0.9,0,0.107,9526.65625,0.1,7
"3251",51,0,0.3,0.9,0,-0.087,9607.65625,0.2,8
"3252",52,0,0.3,0.9,0,1.127,9100.5,0.1,8
"3253",53,0,0.3,0.9,0,0.00099999999999989,9585.15625,0.1,7
"3254",54,0,0.3,0.9,0,1.284,9048.328125,0.1,6
"3255",55,0,0.3,0.9,0,0.802,9241.875,0.1,12
"3256",56,0,0.3,0.9,0,1.299,9047.984375,0.1,6
"3257",57,0,0.3,0.9,0,1.25,9065.09375,0.1,6
"3258",58,0,0.3,0.9,0,0.887,9209.234375,0.2,6
"3259",59,0,0.3,0.9,0,-0.109,9624.65625,0.1,14
"3260",60,0,0.3,0.9,0,-0.184,9648.96875,0.1,6
"3261",61,0,0.3,0.9,1,-0.377,9725.9375,0.1,6
"3262",62,0,0.3,0.9,0,1.313,9021.46875,0.2,6
"3263",63,0,0.3,0.9,0,1.236,9078.15625,0.2,6
"3264",64,0,0.3,0.9,0,1.26,9057.484375,0.1,9
"3265",65,0,0.3,0.9,0,1.271,9053.546875,0.2,7
"3266",66,0,0.3,0.9,0,0.203,9489.080078125,0.1,8
"3267",67,0,0.3,0.9,0,0.538,9346.84375,0.1,6
"3268",68,0,0.3,0.9,1,-0.983,9992.25,0.1,2
"3269",69,0,0.3,0.9,0,1.301,9040.53125,0.2,7
"3270",70,0,0.3,0.9,0,-0.494,9783.09375,0.1,4
"3271",71,0,0.3,0.9,0,-0.126,9630.78125,0.1,9
"3272",72,0,0.3,0.9,0,0.645,9313.4375,0.2,7
"3273",73,0,0.3,0.9,0,-0.781,9903.0625,0.1,9
"3274",74,0,0.3,0.9,1,-0.987,9994.875,0.1,1
"3275",75,0,0.3,0.9,0,-0.695,9868.25,0.1,9
"3276",76,0,0.3,0.9,0,-0.212,9661.96875,0.1,12
"3277",77,0,0.3,0.9,0,1.305,9055.5625,0.2,5
"3278",78,0,0.3,0.9,0,0.0669999999999999,9544.59375,0.1,13
"3279",79,0,0.3,0.9,0,1.281,9060.3515625,0.1,8
"3280",80,0,0.3,0.9,0,0.921,9197.03125,0.2,9
"3281",81,0,0.3,0.9,0,-0.796,9910.625,0.1,2
"3282",82,0,0.3,0.9,0,1.239,9075.416015625,0.2,7
"3283",83,0,0.3,0.9,0,-0.392,9732.5,0.1,11
"3284",84,0,0.3,0.9,0,-1,10000,0.1,12
"3285",85,0,0.3,0.9,0,-0.267,9689.5,0.1,10
"3286",86,0,0.3,0.9,0,0.35,9433.42578125,0.1,7
"3287",87,0,0.3,0.9,0,-0.018,9582.9453125,0.1,10
"3288",88,0,0.3,0.9,0,1.107,9119.25,0.2,8
"3289",89,0,0.3,0.9,0,0.833,9243.31640625,0.1,6
"3290",90,0,0.3,0.9,0,0.0309999999999999,9560.46875,0.1,14
"3291",91,0,0.3,0.9,0,0.25,9463.8125,0.1,9
"3292",92,0,0.3,0.9,0,1.402,8994.9375,0.1,4
"3293",93,0,0.3,0.9,0,0.233,9481.421875,0.1,8
"3294",94,0,0.3,0.9,0,-0.077,9599.125,0.1,11
"3295",95,0,0.3,0.9,0,-0.121,9624.484375,0.2,8
"3296",96,0,0.3,0.9,0,-0.254,9682,0,9
"3297",97,0,0.3,0.9,0,1.69,8893.546875,0.1,2
"3298",98,0,0.3,0.9,0,0.429,9387.1875,0.1,12
"3299",99,0,0.3,0.9,0,1.148,9105.1875,0.2,7
"3300",100,0,0.3,0.9,1,-0.963,9983.5,0.1,6
"3301",1,0,0.3,1,0,-0.373,9731.875,0.1,17
"3302",2,0,0.3,1,0,-0.637,9839.25,0.1,2
"3303",3,0,0.3,1,0,-0.203,9656.9375,0.1,16
"3304",4,0,0.3,1,0,-0.128,9618.8125,0.1,15
"3305",5,0,0.3,1,0,1.573,8942.6015625,0.1,7
"3306",6,0,0.3,1,0,1.196,9085.46875,0.1,6
"3307",7,0,0.3,1,1,-0.99,9996.3125,0.1,6
"3308",8,0,0.3,1,0,-0.793,9906.25,0.1,13
"3309",9,0,0.3,1,0,0.433,9385.34375,0.1,7
"3310",10,0,0.3,1,0,1.405,8995.328125,0.1,5
"3311",11,0,0.3,1,1,-0.97,9986.625,0.1,6
"3312",12,0,0.3,1,0,0.483,9371.625,0.1,13
"3313",13,0,0.3,1,0,0.111,9525.8125,0.1,12
"3314",14,0,0.3,1,0,-0.297,9699.625,0.1,12
"3315",15,0,0.3,1,0,0.0209999999999999,9554.28125,0.1,11
"3316",16,0,0.3,1,0,-0.397,9735.3125,0.1,5
"3317",17,0,0.3,1,1,-0.979,9989.5,0.1,1
"3318",18,0,0.3,1,0,-0.63,9836.8125,0.1,2
"3319",19,0,0.3,1,0,1.237,9052.375,0.1,5
"3320",20,0,0.3,1,0,1.124,9119.84375,0.1,5
"3321",21,0,0.3,1,0,-0.125,9615.25,0.1,12
"3322",22,0,0.3,1,0,1.207,9071.421875,0.1,11
"3323",23,0,0.3,1,1,-0.988,9995.375,0.1,2
"3324",24,0,0.3,1,0,1.141,9111.671875,0.1,10
"3325",25,0,0.3,1,0,0.832,9236.203125,0.1,11
"3326",26,0,0.3,1,0,0.425,9399.734375,0.1,12
"3327",27,0,0.3,1,0,-0.197,9652.9375,0.1,13
"3328",28,0,0.3,1,0,1.207,9082.984375,0.2,10
"3329",29,0,0.3,1,0,-0.125,9625,0.1,9
"3330",30,0,0.3,1,0,-0.169,9647.875,0.1,11
"3331",31,0,0.3,1,0,1.47,8970.5625,0.1,5
"3332",32,0,0.3,1,0,0.116,9522.1875,0.1,11
"3333",33,0,0.3,1,1,-0.96,9982.25,0.1,7
"3334",34,0,0.3,1,0,1.23,9073.09375,0.1,6
"3335",35,0,0.3,1,1,-0.965,9984.375,0.1,7
"3336",36,0,0.3,1,0,1.286,9065.8125,0.2,8
"3337",37,0,0.3,1,0,-0.152,9631.453125,0.1,10
"3338",38,0,0.3,1,0,0.036,9557.78125,0.1,13
"3339",39,0,0.3,1,1,-0.974,9989.25,0.1,1
"3340",40,0,0.3,1,0,0.97,9173.71875,0.1,7
"3341",41,0,0.3,1,1,-0.989,9995.25,0.1,1
"3342",42,0,0.3,1,0,0.945,9186.984375,0.1,11
"3343",43,0,0.3,1,0,1.024,9157.359375,0.1,11
"3344",44,0,0.3,1,0,-0.479,9772.5,0.1,5
"3345",45,0,0.3,1,0,0.512,9362.875,0.1,10
"3346",46,0,0.3,1,0,-0.167,9643.6875,0.1,5
"3347",47,0,0.3,1,1,-0.986,9993.875,0.1,1
"3348",48,0,0.3,1,0,-0.0570000000000001,9601.0625,0.1,10
"3349",49,0,0.3,1,0,-0.028,9582.6875,0.1,13
"3350",50,0,0.3,1,0,1.513,8954.6875,0.1,4
"3351",51,0,0.3,1,0,0.904,9221.640625,0.1,4
"3352",52,0,0.3,1,0,0.163,9501.453125,0.1,9
"3353",53,0,0.3,1,1,-0.99,9995,0.1,1
"3354",54,0,0.3,1,0,-0.271,9683.28125,0.1,11
"3355",55,0,0.3,1,0,0.646,9311.375,0.1,9
"3356",56,0,0.3,1,0,1.224,9065.7421875,0.2,6
"3357",57,0,0.3,1,0,1.266,9048.3125,0.1,11
"3358",58,0,0.3,1,0,0.688,9289.953125,0.1,13
"3359",59,0,0.3,1,0,1.403,9013.03125,0.2,4
"3360",60,0,0.3,1,0,0.187,9500.1875,0.1,10
"3361",61,0,0.3,1,0,0.0469999999999999,9555.4375,0.1,9
"3362",62,0,0.3,1,0,-0.149,9636.65625,0.1,13
"3363",63,0,0.3,1,0,-0.721,9877.625,0.1,9
"3364",64,0,0.3,1,0,-0.207,9662.375,0.1,9
"3365",65,0,0.3,1,0,1.363,9019.4375,0.1,5
"3366",66,0,0.3,1,0,1.344,9011.53125,0.1,10
"3367",67,0,0.3,1,1,-0.973,9988,0.1,4
"3368",68,0,0.3,1,0,0.153,9505.3125,0.1,9
"3369",69,0,0.3,1,0,-0.445,9760,0.1,7
"3370",70,0,0.3,1,0,-0.565,9812.375,0.1,8
"3371",71,0,0.3,1,0,0.698,9288.734375,0.2,7
"3372",72,0,0.3,1,1,-0.965,9984.5,0,5
"3373",73,0,0.3,1,0,1.411,8998.953125,0.1,3
"3374",74,0,0.3,1,1,-0.924,9966.375,0.1,5
"3375",75,0,0.3,1,0,-0.185,9646,0.1,10
"3376",76,0,0.3,1,0,1.495,8957.828125,0.1,6
"3377",77,0,0.3,1,0,1.096,9120.5703125,0.1,7
"3378",78,0,0.3,1,0,0.207,9486.109375,0.2,6
"3379",79,0,0.3,1,0,-0.01,9586.28125,0.1,9
"3380",80,0,0.3,1,0,0.767,9253.140625,0.1,9
"3381",81,0,0.3,1,0,-0.24,9671.25,0.1,15
"3382",82,0,0.3,1,0,1.401,9005.25,0.1,5
"3383",83,0,0.3,1,0,1.308,9038.7890625,0.1,6
"3384",84,0,0.3,1,0,-0.908,9960.75,0,9
"3385",85,0,0.3,1,0,0.431,9390.015625,0.1,13
"3386",86,0,0.3,1,1,-0.985,9993.5,0.1,1
"3387",87,0,0.3,1,0,-0.311,9702.375,0,9
"3388",88,0,0.3,1,0,0.483,9384.375,0.2,7
"3389",89,0,0.3,1,0,0.509,9365.15625,0.2,6
"3390",90,0,0.3,1,0,0.39,9409.0703125,0.1,10
"3391",91,0,0.3,1,0,-0.595,9821,0.1,3
"3392",92,0,0.3,1,0,-0.997,9998.75,0.1,1
"3393",93,0,0.3,1,0,-0.158,9640.625,0.1,13
"3394",94,0,0.3,1,0,0.0629999999999999,9548.734375,0.2,11
"3395",95,0,0.3,1,0,0.044,9558.40625,0.1,8
"3396",96,0,0.3,1,0,1.444,8983.078125,0.1,5
"3397",97,0,0.3,1,0,0.36,9417.171875,0.1,7
"3398",98,0,0.3,1,0,1.211,9087.6796875,0.2,5
"3399",99,0,0.3,1,0,1.281,9062.96875,0.2,8
"3400",100,0,0.3,1,0,-0.669,9854.8125,0.1,1
"3401",1,0,0.4,0,0,0.0840000000000001,9542.015625,0.1,9
"3402",2,0,0.4,0,0,0.342,9425.03125,0.1,12
"3403",3,0,0.4,0,0,1.467,8982.90625,0.1,5
"3404",4,0,0.4,0,0,-0.193,9656.359375,0.1,12
"3405",5,0,0.4,0,0,-0.551,9804.15625,0,13
"3406",6,0,0.4,0,0,-0.014,9575.625,0.2,13
"3407",7,0,0.4,0,0,0.626,9312.09375,0.1,13
"3408",8,0,0.4,0,1,-0.987,9994,0.1,1
"3409",9,0,0.4,0,0,0.0469999999999999,9547.65625,0,19
"3410",10,0,0.4,0,0,-0.079,9602.125,0.1,13
"3411",11,0,0.4,0,1,-0.98,9992,0.1,1
"3412",12,0,0.4,0,0,0.298,9453.75,0.1,10
"3413",13,0,0.4,0,0,-0.131,9628.25,0.1,7
"3414",14,0,0.4,0,1,-0.935,9971.75,0.1,10
"3415",15,0,0.4,0,0,1.262,9075.28515625,0.2,6
"3416",16,0,0.4,0,0,1.701,8877.453125,0.1,4
"3417",17,0,0.4,0,0,1.638,8900.546875,0.1,4
"3418",18,0,0.4,0,0,1.183,9077.34375,0.2,11
"3419",19,0,0.4,0,0,1.221,9092.328125,0.2,11
"3420",20,0,0.4,0,0,0.368,9426.375,0.1,10
"3421",21,0,0.4,0,0,1.334,9031.328125,0.1,10
"3422",22,0,0.4,0,0,0.379,9415.97265625,0.1,12
"3423",23,0,0.4,0,0,0.321,9433.703125,0.1,14
"3424",24,0,0.4,0,0,1.439,8980.7578125,0.1,4
"3425",25,0,0.4,0,0,0.438,9380.203125,0.1,8
"3426",26,0,0.4,0,0,-0.221,9667.625,0.1,14
"3427",27,0,0.4,0,0,-0.214,9664.5,0.1,15
"3428",28,0,0.4,0,0,-0.124,9625.78125,0.1,12
"3429",29,0,0.4,0,0,1.296,9045.671875,0.2,6
"3430",30,0,0.4,0,0,1.371,9007.21875,0.1,6
"3431",31,0,0.4,0,0,-0.173,9644.78125,0.1,11
"3432",32,0,0.4,0,0,0.59,9325.78125,0.1,12
"3433",33,0,0.4,0,0,-0.629,9836.25,0.1,9
"3434",34,0,0.4,0,0,-0.621,9834.6875,0.1,12
"3435",35,0,0.4,0,0,0.315,9442.859375,0.1,10
"3436",36,0,0.4,0,1,-0.978,9991.3125,0.1,1
"3437",37,0,0.4,0,0,-0.998,9999,0.1,1
"3438",38,0,0.4,0,0,-0.465,9769.25,0.1,11
"3439",39,0,0.4,0,0,1.441,8988.83203125,0.1,4
"3440",40,0,0.4,0,0,0.117,9523.25,0.2,16
"3441",41,0,0.4,0,1,-0.99,9996.5625,0.1,1
"3442",42,0,0.4,0,0,0.814,9248.671875,0.1,12
"3443",43,0,0.4,0,0,-0.155,9635.375,0.1,10
"3444",44,0,0.4,0,1,-0.941,9975.75,0.1,7
"3445",45,0,0.4,0,0,1.14,9119.390625,0.2,8
"3446",46,0,0.4,0,0,0.877,9211.3828125,0.2,6
"3447",47,0,0.4,0,0,1.339,9028.75,0.1,13
"3448",48,0,0.4,0,0,-0.729,9881.1875,0.1,2
"3449",49,0,0.4,0,0,1.182,9098.5703125,0.2,6
"3450",50,0,0.4,0,0,1.659,8901.1796875,0.1,3
"3451",51,0,0.4,0,1,-0.985,9993.25,0.1,1
"3452",52,0,0.4,0,0,1.548,8944.5,0.1,7
"3453",53,0,0.4,0,0,-0.519,9788.9375,0.1,15
"3454",54,0,0.4,0,0,-0.02,9582.46875,0.1,14
"3455",55,0,0.4,0,0,-0.089,9611.03125,0.1,8
"3456",56,0,0.4,0,0,-0.052,9593.6875,0.1,11
"3457",57,0,0.4,0,0,0.1,9529.46875,0.1,8
"3458",58,0,0.4,0,0,-0.567,9808.0625,0.1,10
"3459",59,0,0.4,0,0,1.194,9100.40625,0.2,7
"3460",60,0,0.4,0,0,1.209,9071.75,0.1,9
"3461",61,0,0.4,0,0,1.51,8956.765625,0.1,6
"3462",62,0,0.4,0,0,0.777,9263.5234375,0.2,8
"3463",63,0,0.4,0,0,1.497,8958.859375,0.1,3
"3464",64,0,0.4,0,0,1.342,9036.69921875,0.1,11
"3465",65,0,0.4,0,0,0.0349999999999999,9562.84375,0.1,9
"3466",66,0,0.4,0,0,1.283,9048.1875,0.2,8
"3467",67,0,0.4,0,0,1.508,8965.25,0.1,7
"3468",68,0,0.4,0,0,1.36,9017.171875,0.1,8
"3469",69,0,0.4,0,0,-0.049,9591.65625,0.1,15
"3470",70,0,0.4,0,0,-0.731,9882.25,0.1,2
"3471",71,0,0.4,0,0,1.342,9030.484375,0.1,8
"3472",72,0,0.4,0,0,0.142,9507.53125,0.1,10
"3473",73,0,0.4,0,0,0.154,9503.65625,0.1,12
"3474",74,0,0.4,0,0,0.591,9335.4375,0.1,10
"3475",75,0,0.4,0,1,-0.977,9990,0.1,1
"3476",76,0,0.4,0,0,-0.321,9707.03125,0.1,12
"3477",77,0,0.4,0,0,1.239,9065.09375,0.1,6
"3478",78,0,0.4,0,0,-0.366,9728,0.1,11
"3479",79,0,0.4,0,0,1.003,9175.609375,0.2,7
"3480",80,0,0.4,0,0,1.468,8976.15625,0.1,4
"3481",81,0,0.4,0,0,0.0569999999999999,9554.75,0.1,12
"3482",82,0,0.4,0,0,0.519,9357.265625,0.1,8
"3483",83,0,0.4,0,0,0.638,9304.703125,0.1,13
"3484",84,0,0.4,0,0,-0.421,9747.9375,0.2,12
"3485",85,0,0.4,0,0,-0.485,9776.59375,0.1,3
"3486",86,0,0.4,0,0,1.361,9021.34375,0.1,7
"3487",87,0,0.4,0,0,1.495,8962.640625,0.1,10
"3488",88,0,0.4,0,0,-0.943,9975.375,0.1,2
"3489",89,0,0.4,0,0,0.128,9519.25,0.1,15
"3490",90,0,0.4,0,0,0.357,9427.28125,0.1,15
"3491",91,0,0.4,0,0,0.508,9375.34375,0.1,10
"3492",92,0,0.4,0,0,-0.792,9910.84375,0.1,2
"3493",93,0,0.4,0,0,-0.624,9839.171875,0.1,13
"3494",94,0,0.4,0,0,-0.587,9815.625,0.1,2
"3495",95,0,0.4,0,0,-0.185,9645.34375,0.1,18
"3496",96,0,0.4,0,0,0.67,9294.3125,0.1,12
"3497",97,0,0.4,0,0,1.174,9079.625,0.1,12
"3498",98,0,0.4,0,0,0.0580000000000001,9548.90625,0.1,15
"3499",99,0,0.4,0,0,0.226,9487.7578125,0.1,10
"3500",100,0,0.4,0,0,0.884,9219.953125,0.2,11
"3501",1,0,0.4,0.1,0,-0.274,9686.4375,0.1,13
"3502",2,0,0.4,0.1,0,-0.44,9754.375,0.1,10
"3503",3,0,0.4,0.1,0,1.41,8985.328125,0.1,4
"3504",4,0,0.4,0.1,0,1.252,9057.87890625,0.1,7
"3505",5,0,0.4,0.1,0,0.0229999999999999,9566.5,0.1,9
"3506",6,0,0.4,0.1,0,0.498,9367.71875,0.1,10
"3507",7,0,0.4,0.1,0,1.24,9056.84375,0.2,7
"3508",8,0,0.4,0.1,1,-0.978,9990.5,0.1,1
"3509",9,0,0.4,0.1,0,1.293,9058.3515625,0.2,8
"3510",10,0,0.4,0.1,0,1.418,8980.09375,0.1,4
"3511",11,0,0.4,0.1,0,1.028,9145.4609375,0.1,9
"3512",12,0,0.4,0.1,0,-0.583,9815.3125,0.1,3
"3513",13,0,0.4,0.1,0,0.461,9384.84375,0.2,14
"3514",14,0,0.4,0.1,0,0.167,9498.53125,0.1,13
"3515",15,0,0.4,0.1,0,1.278,9050.78125,0.1,7
"3516",16,0,0.4,0.1,0,0.526,9356.765625,0.2,11
"3517",17,0,0.4,0.1,0,0.995,9157.90625,0.2,8
"3518",18,0,0.4,0.1,0,1.29,9044.25,0.1,7
"3519",19,0,0.4,0.1,0,-0.36,9726.5625,0.1,10
"3520",20,0,0.4,0.1,0,-0.418,9747.8125,0.1,15
"3521",21,0,0.4,0.1,0,-0.074,9604.09375,0.1,7
"3522",22,0,0.4,0.1,0,-0.784,9904.8125,0.1,11
"3523",23,0,0.4,0.1,0,1.281,9059.125,0.1,10
"3524",24,0,0.4,0.1,0,1.47,8978.765625,0.1,5
"3525",25,0,0.4,0.1,0,1.334,9036.5546875,0.2,5
"3526",26,0,0.4,0.1,0,0.226,9473.84375,0.1,9
"3527",27,0,0.4,0.1,0,1.349,9029.1875,0.1,7
"3528",28,0,0.4,0.1,0,1.59,8922.859375,0.1,9
"3529",29,0,0.4,0.1,0,-0.933,9971.625,0.1,2
"3530",30,0,0.4,0.1,0,-0.291,9694.625,0.1,10
"3531",31,0,0.4,0.1,1,-0.953,9979.0625,0.1,3
"3532",32,0,0.4,0.1,0,-0.115,9618.875,0.1,10
"3533",33,0,0.4,0.1,0,0.111,9528.015625,0.1,10
"3534",34,0,0.4,0.1,0,0.854,9221.703125,0.1,11
"3535",35,0,0.4,0.1,0,1.301,9047.21875,0.1,9
"3536",36,0,0.4,0.1,0,1.236,9082.109375,0.2,8
"3537",37,0,0.4,0.1,0,-0.137,9628.875,0.1,9
"3538",38,0,0.4,0.1,0,0.252,9469.234375,0.1,13
"3539",39,0,0.4,0.1,0,0.765,9256.6640625,0.1,17
"3540",40,0,0.4,0.1,0,0.299,9443.765625,0.1,11
"3541",41,0,0.4,0.1,0,-0.503,9785.71875,0.1,12
"3542",42,0,0.4,0.1,0,0.979,9184,0.2,9
"3543",43,0,0.4,0.1,0,0.478,9382.65625,0.1,11
"3544",44,0,0.4,0.1,0,-0.201,9650.140625,0.1,15
"3545",45,0,0.4,0.1,0,-0.206,9659.8125,0.2,10
"3546",46,0,0.4,0.1,0,1.553,8948.921875,0.1,7
"3547",47,0,0.4,0.1,0,-0.662,9853.125,0.1,13
"3548",48,0,0.4,0.1,0,0.107,9526.34375,0.1,14
"3549",49,0,0.4,0.1,0,-0.362,9722.515625,0.1,12
"3550",50,0,0.4,0.1,0,1.24,9069.296875,0.1,8
"3551",51,0,0.4,0.1,0,0.624,9308.71875,0.1,11
"3552",52,0,0.4,0.1,0,-0.452,9763.4375,0.1,13
"3553",53,0,0.4,0.1,0,1.241,9067.40625,0.1,7
"3554",54,0,0.4,0.1,0,-0.331,9714.375,0.1,9
"3555",55,0,0.4,0.1,0,-0.282,9688.4375,0.1,17
"3556",56,0,0.4,0.1,0,0.118,9531.09375,0.1,10
"3557",57,0,0.4,0.1,0,-0.489,9776.15625,0.1,13
"3558",58,0,0.4,0.1,0,1.148,9093.265625,0.1,9
"3559",59,0,0.4,0.1,0,-0.07,9602.03125,0.1,11
"3560",60,0,0.4,0.1,0,-0.412,9738.25,0.1,12
"3561",61,0,0.4,0.1,0,1.26,9071.830078125,0.2,6
"3562",62,0,0.4,0.1,0,1.008,9160.828125,0.1,11
"3563",63,0,0.4,0.1,0,0.26,9460.671875,0.2,9
"3564",64,0,0.4,0.1,0,0.485,9378.8125,0.1,8
"3565",65,0,0.4,0.1,0,-0.171,9646,0.1,5
"3566",66,0,0.4,0.1,0,-0.037,9586.25,0.1,12
"3567",67,0,0.4,0.1,1,-0.979,9990,0.1,3
"3568",68,0,0.4,0.1,0,1.185,9079.390625,0.1,9
"3569",69,0,0.4,0.1,0,-0.896,9955.6875,0.1,2
"3570",70,0,0.4,0.1,0,0.646,9299.46875,0.1,16
"3571",71,0,0.4,0.1,0,0.564,9336.328125,0.1,12
"3572",72,0,0.4,0.1,0,-0.153,9639.84375,0.1,14
"3573",73,0,0.4,0.1,0,-0.351,9719.4375,0.1,10
"3574",74,0,0.4,0.1,0,1.527,8954.0703125,0.2,4
"3575",75,0,0.4,0.1,0,-0.327,9709.34375,0.2,11
"3576",76,0,0.4,0.1,0,0.384,9415.375,0.1,9
"3577",77,0,0.4,0.1,0,1.512,8964.5,0.1,5
"3578",78,0,0.4,0.1,0,-0.518,9790.1875,0.1,5
"3579",79,0,0.4,0.1,0,-0.039,9592.296875,0.1,10
"3580",80,0,0.4,0.1,0,1.704,8885.296875,0.1,7
"3581",81,0,0.4,0.1,0,1.543,8930.390625,0.1,4
"3582",82,0,0.4,0.1,0,1.216,9086.484375,0.1,7
"3583",83,0,0.4,0.1,0,-0.134,9623.34375,0.1,11
"3584",84,0,0.4,0.1,0,1.561,8943.9765625,0.1,9
"3585",85,0,0.4,0.1,0,-0.292,9701.3125,0.1,12
"3586",86,0,0.4,0.1,0,-0.221,9668.0625,0.1,5
"3587",87,0,0.4,0.1,0,1.46,8981.15625,0.1,5
"3588",88,0,0.4,0.1,0,0.457,9386.1875,0.1,15
"3589",89,0,0.4,0.1,0,0.948,9183.390625,0.1,12
"3590",90,0,0.4,0.1,0,-0.349,9717.6875,0.1,7
"3591",91,0,0.4,0.1,0,0.169,9496.375,0.1,11
"3592",92,0,0.4,0.1,0,0.447,9392.25,0.1,12
"3593",93,0,0.4,0.1,0,1.303,9042.625,0.1,7
"3594",94,0,0.4,0.1,1,-0.989,9994.5,0.1,1
"3595",95,0,0.4,0.1,0,0.0409999999999999,9555.40625,0.1,13
"3596",96,0,0.4,0.1,0,1.43,8976.25,0.1,10
"3597",97,0,0.4,0.1,0,-0.666,9851.625,0,2
"3598",98,0,0.4,0.1,0,0.11,9527.375,0.1,7
"3599",99,0,0.4,0.1,0,-0.451,9759.4375,0.1,11
"3600",100,0,0.4,0.1,1,-0.983,9992.5,0.1,2
"3601",1,0,0.4,0.2,0,1.309,9024.59375,0.1,10
"3602",2,0,0.4,0.2,0,1.066,9138.359375,0.1,5
"3603",3,0,0.4,0.2,1,-0.986,9993.75,0.1,1
"3604",4,0,0.4,0.2,0,-0.48,9771.03125,0.1,15
"3605",5,0,0.4,0.2,0,-0.053,9595.1875,0.1,13
"3606",6,0,0.4,0.2,0,1.376,8994.515625,0.1,9
"3607",7,0,0.4,0.2,0,1.25,9081.10546875,0.2,5
"3608",8,0,0.4,0.2,0,1.171,9101.8203125,0.2,8
"3609",9,0,0.4,0.2,0,-0.701,9870.0625,0.1,3
"3610",10,0,0.4,0.2,0,0.093,9531.8125,0.1,12
"3611",11,0,0.4,0.2,0,1.05,9139.140625,0.2,8
"3612",12,0,0.4,0.2,0,-0.26,9680.84375,0.1,12
"3613",13,0,0.4,0.2,0,1.435,8987.2265625,0.1,7
"3614",14,0,0.4,0.2,0,1.425,8975.46875,0.1,5
"3615",15,0,0.4,0.2,0,1.273,9056.296875,0.1,10
"3616",16,0,0.4,0.2,0,1.443,8971.90625,0.1,7
"3617",17,0,0.4,0.2,0,-0.039,9594.9375,0.1,10
"3618",18,0,0.4,0.2,0,1.693,8881.484375,0.1,8
"3619",19,0,0.4,0.2,0,1.201,9081.75,0.1,8
"3620",20,0,0.4,0.2,0,-0.762,9897.09375,0.1,2
"3621",21,0,0.4,0.2,0,-0.17,9634.03125,0.1,11
"3622",22,0,0.4,0.2,0,0.617,9320.890625,0.1,7
"3623",23,0,0.4,0.2,0,1.518,8962.7734375,0.1,7
"3624",24,0,0.4,0.2,0,0.315,9443.375,0.1,10
"3625",25,0,0.4,0.2,0,0.337,9428.328125,0.1,8
"3626",26,0,0.4,0.2,0,0.68,9284.34375,0.1,11
"3627",27,0,0.4,0.2,0,1.398,8995.359375,0.1,10
